NO_OF_FRAMES	6000
NO_OF_DATA_TYPES	3
FREQUENCY	100
TIME_STAMP	2020-09-27, 12:46:28
DATA_INCLUDED	Position
DATA_TYPES	Mass_pos_X	Mass_pos_Y	Mass_pos_Z

Mass_pos_X	Mass_pos_Y	Mass_pos_Z	
170.762	-118.659	264.328
158.885	-108.874	264.967
146.588	-98.734	265.552
133.809	-88.463	266.192
120.705	-78.092	266.713
107.138	-67.483	267.054
93.318	-56.662	267.241
79.218	-45.878	267.227
65.301	-35.026	267.009
51.194	-24.558	266.480
37.101	-14.025	265.706
22.754	-3.427	264.793
8.438	7.126	263.777
-5.736	17.611	262.751
-20.118	28.079	261.660
-34.432	38.582	260.607
-48.812	49.017	259.503
-63.049	59.298	258.317
-77.146	69.415	257.074
-90.983	79.443	255.797
-104.493	89.152	254.355
-117.705	98.596	252.716
-130.563	107.741	250.909
-142.903	116.419	248.980
-154.809	124.666	246.970
-165.941	132.444	244.894
-176.766	139.729	242.792
-187.173	146.628	240.719
-197.170	153.015	238.717
-206.795	159.031	236.946
-216.036	164.576	235.389
-224.622	169.584	234.019
-232.701	174.130	232.826
-240.209	178.177	231.839
-246.935	181.643	230.936
-252.821	184.623	230.204
-257.698	186.924	229.593
-261.759	188.642	229.324
-265.006	189.739	229.408
-267.597	190.212	229.827
-269.317	190.075	230.462
-270.614	189.389	231.403
-271.459	188.135	232.674
-271.260	186.199	233.995
-270.259	183.789	235.454
-268.324	180.815	236.857
-265.057	177.287	238.173
-261.229	173.182	239.642
-256.283	168.348	241.157
-250.757	163.009	243.029
-244.697	157.053	245.252
-238.157	150.651	247.845
-231.338	143.747	250.652
-223.912	136.529	253.582
-215.962	128.900	256.509
-207.437	120.835	259.363
-198.184	112.495	262.089
-188.251	103.905	264.669
-177.786	94.932	267.119
-166.432	86.123	269.498
-154.610	76.888	271.888
-142.603	67.322	274.286
-130.339	57.474	276.683
-117.724	47.487	278.901
-105.010	37.294	280.899
-92.107	27.031	282.634
-79.275	16.716	284.046
-65.825	6.085	285.026
-52.181	-4.461	285.578
-38.307	-15.326	285.882
-24.446	-26.281	285.804
-10.517	-37.076	285.567
3.626	-48.059	285.123
17.784	-58.748	284.586
31.825	-70.003	283.974
45.679	-80.813	283.094
59.461	-91.362	282.008
73.058	-101.667	280.698
86.458	-111.668	279.130
99.559	-121.044	277.406
112.251	-130.642	275.562
124.879	-139.837	273.569
137.293	-148.661	271.450
148.994	-157.120	269.306
160.423	-165.359	267.250
171.592	-172.224	265.096
182.387	-178.002	262.851
192.763	-183.334	260.650
202.064	-190.645	258.283
210.734	-197.808	255.603
218.852	-204.497	253.516
225.918	-212.641	250.995
233.174	-215.869	248.694
239.706	-218.999	246.480
245.754	-221.668	244.486
251.063	-223.945	242.664
255.629	-225.728	240.949
259.436	-226.981	239.461
262.177	-227.739	238.100
264.123	-228.029	236.769
265.343	-227.539	235.515
265.616	-226.408	234.282
265.286	-224.988	233.305
264.017	-222.806	232.399
261.988	-220.034	231.695
259.067	-217.286	231.256
255.480	-214.265	231.108
250.942	-211.310	231.246
245.551	-208.410	232.979
242.414	-189.955	232.091
235.741	-184.976	232.634
228.460	-179.131	233.326
220.829	-171.660	234.223
212.604	-163.196	234.932
203.873	-154.825	235.763
194.562	-146.185	236.752
184.893	-136.986	237.755
174.513	-128.077	238.892
163.720	-118.890	240.076
152.365	-109.118	241.307
140.641	-99.024	242.700
128.478	-88.709	244.155
115.865	-78.139	245.560
102.909	-67.289	246.889
89.773	-56.243	248.185
76.398	-45.018	249.421
62.865	-33.286	250.666
49.226	-22.163	251.830
35.391	-11.122	252.849
21.649	0.044	253.739
8.020	11.166	254.633
-5.683	21.988	255.318
-19.461	32.795	255.944
-33.134	43.530	256.484
-46.647	54.090	256.913
-60.313	64.526	257.314
-73.778	74.777	257.543
-87.281	84.828	257.634
-100.403	94.557	257.645
-113.234	103.999	257.609
-125.904	113.033	257.450
-138.204	121.697	257.167
-149.883	129.943	256.734
-161.146	137.777	256.157
-171.913	145.224	255.628
-182.177	152.326	255.174
-191.934	158.955	254.814
-201.360	165.164	254.527
-210.368	170.870	254.387
-218.892	176.115	254.426
-226.951	180.812	254.611
-234.298	184.932	254.795
-240.763	188.496	254.940
-246.513	191.528	255.075
-251.375	193.894	255.174
-255.501	195.613	255.308
-258.857	196.716	255.560
-261.399	197.207	255.985
-263.327	197.132	256.659
-264.581	196.469	257.565
-265.176	195.251	258.629
-265.214	193.389	259.817
-264.470	190.948	261.089
-262.961	187.938	262.430
-260.428	184.254	263.610
-257.024	180.047	264.781
-252.891	175.326	265.971
-247.909	170.050	267.261
-242.304	164.203	268.711
-236.383	157.958	270.422
