0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
70.965,-327.211,269.060
67.763,-321.268,274.430
64.653,-313.945,280.462
62.109,-300.353,284.787
59.736,-285.759,289.389
56.941,-270.017,294.142
53.913,-253.237,298.986
51.156,-235.935,303.989
47.908,-217.635,309.016
44.396,-198.769,314.104
40.906,-179.381,319.157
36.843,-159.740,324.248
32.638,-139.171,328.849
28.367,-119.375,332.981
23.881,-100.431,336.287
18.919,-81.409,338.969
14.165,-62.677,340.601
9.579,-43.676,341.384
5.094,-24.527,340.971
0.750,-5.187,339.557
-3.416,14.381,337.337
-7.363,34.219,334.505
-11.053,54.366,331.256
-14.447,74.862,327.784
-17.506,95.747,324.284
-20.191,117.060,320.950
-22.462,138.843,317.978
-24.601,158.877,314.844
-26.091,177.602,311.315
-27.305,195.717,307.544
-28.249,212.840,303.599
-28.734,229.069,299.718
-29.115,244.495,296.187
-30.363,258.524,292.661
-31.000,271.560,289.370
-32.353,282.931,285.972
-35.564,291.705,281.617
-40.665,298.014,276.639
-46.135,302.527,271.881
-49.814,305.955,268.110
-52.468,309.034,266.010
-54.190,312.506,265.891
-55.134,315.846,267.368
-54.367,319.023,270.376
-51.308,321.489,274.329
-46.746,322.779,278.405
-42.407,322.072,281.937
-40.066,318.857,284.710
-39.355,313.285,287.075
-38.820,305.649,289.107
-38.592,296.533,291.655
-37.728,285.894,294.543
-37.751,273.889,297.882
-37.280,260.777,301.785
-36.825,246.792,306.081
-35.983,231.969,310.520
-34.470,216.212,315.230
-32.757,200.106,320.521
-30.578,183.914,326.409
-28.163,168.422,332.872
-25.394,153.234,339.652
-22.081,137.860,346.247
-18.566,121.889,352.381
-14.757,105.622,357.343
-11.215,88.888,360.374
-7.256,71.835,361.918
-4.173,54.133,361.635
-0.633,35.633,359.745
3.090,16.108,356.835
6.601,-4.042,353.159
9.428,-23.727,348.917
12.078,-42.650,344.368
15.492,-61.032,338.867
18.236,-80.328,332.823
21.208,-99.055,326.400
24.071,-117.499,319.681
26.566,-136.493,312.859
28.814,-158.201,306.637
32.291,-175.812,299.310
36.684,-194.506,292.725
41.533,-213.223,286.534
46.377,-230.903,280.387
50.756,-246.486,273.937
54.211,-258.913,266.836
56.281,-267.123,258.734
58.458,-272.940,251.414
59.679,-277.491,245.514
60.283,-282.175,241.149
59.737,-287.574,238.034
58.814,-294.047,235.655
58.247,-301.022,233.361
57.584,-307.586,231.170
58.143,-314.021,228.899
58.774,-319.326,227.352
60.343,-323.984,226.852
61.461,-326.728,227.515
62.229,-327.298,228.992
62.790,-325.476,231.213
62.619,-320.831,233.753
61.644,-314.032,236.429
62.148,-306.604,239.324
63.619,-298.102,242.555
64.905,-287.417,246.507
64.151,-274.824,251.686
61.340,-260.968,258.112
57.025,-246.843,265.426
52.389,-232.680,273.106
47.252,-218.472,280.947
42.789,-204.307,288.634
39.347,-190.405,295.916
36.258,-176.744,302.527
32.739,-167.171,309.093
33.473,-148.658,313.882
31.050,-133.917,320.436
28.597,-117.738,326.505
25.208,-101.426,332.355
22.211,-84.330,337.494
18.649,-66.967,341.581
15.772,-49.598,344.473
12.901,-31.298,347.058
9.865,-12.739,349.665
6.426,6.615,350.929
3.306,25.911,351.480
0.525,44.159,350.812
-2.491,62.312,349.424
-5.395,79.893,347.298
-7.804,97.149,344.587
-9.046,113.888,341.227
-10.796,130.789,337.732
-12.341,147.048,333.967
-14.109,162.746,330.171
-15.606,177.216,326.318
-16.735,190.850,322.041
-17.526,204.048,317.018
-18.566,217.113,311.464
-20.220,229.637,305.056
-23.217,241.165,298.041
-25.627,251.128,290.212
-27.826,259.095,282.368
-30.047,265.635,275.601
-32.846,271.447,271.068
-36.052,276.808,268.814
-39.365,281.532,268.356
-41.728,285.421,268.738
-42.855,288.450,269.245
-42.402,290.779,269.606
-40.879,292.256,270.096
-38.664,292.499,270.760
-36.773,291.353,271.773
-35.646,288.445,273.115
-34.880,283.872,274.706
-34.351,277.821,276.483
-33.492,270.765,278.353
-32.272,262.890,280.107
-30.663,254.010,281.764
-29.438,243.605,283.699
-28.591,231.641,286.395
-28.953,218.678,290.023
-29.024,205.001,294.597
-29.598,191.069,300.117
-29.595,176.548,306.287
-29.089,161.668,312.742
-27.631,146.738,319.177
-24.615,131.950,325.192
-20.766,117.090,330.762
-16.574,102.236,335.784
-13.361,86.758,340.097
-9.972,71.038,343.514
-7.171,54.976,346.010
-5.072,38.385,347.512
-3.306,21.509,348.135
-1.832,4.215,347.878
-0.398,-13.184,346.603
1.683,-30.754,344.244
4.311,-48.399,340.939
7.384,-66.026,336.829
10.801,-83.541,332.054
14.461,-100.849,326.752
18.261,-117.856,321.064
22.102,-134.468,315.128
23.811,-154.368,309.922
26.840,-170.687,304.546
29.431,-187.891,299.863
33.104,-204.885,295.479
37.493,-221.111,291.240
42.231,-236.009,286.994
46.951,-249.019,282.587
51.287,-259.584,277.864
53.962,-266.766,273.252
55.253,-271.910,269.539
55.432,-276.013,266.917
54.985,-279.684,265.287
54.247,-283.802,264.218
53.630,-288.031,263.194
53.055,-292.205,262.018
53.771,-296.410,260.449
55.070,-300.476,258.980
56.972,-304.280,258.251
58.579,-307.123,258.617
59.729,-308.581,259.820
60.406,-308.806,261.815
60.385,-307.375,264.315
59.970,-304.219,267.090
59.093,-299.099,269.947
57.548,-291.865,272.814
56.029,-282.891,275.744
53.877,-271.428,278.745
50.884,-257.718,282.385
47.776,-243.192,287.122
44.308,-228.377,292.793
41.919,-213.770,298.809
40.022,-199.436,304.776
38.027,-185.203,310.300
35.316,-173.715,315.551
34.470,-157.380,319.308
34.367,-140.622,322.294
31.626,-129.662,325.456
29.917,-115.949,328.080
27.229,-102.525,330.591
23.892,-88.335,332.465
20.307,-73.908,333.779
16.109,-58.977,334.621
12.530,-43.731,334.779
9.750,-27.715,333.699
7.405,-11.369,331.578
5.128,4.864,328.612
2.557,20.541,324.998
0.186,36.853,320.725
-2.401,53.492,316.250
-4.613,70.929,311.839
-7.164,88.097,307.701
-10.449,104.580,304.242
-13.582,120.585,301.289
-16.167,135.387,298.506
-17.522,149.650,295.641
-17.690,163.315,292.142
-17.426,177.026,288.150
-17.222,190.108,283.525
-17.564,202.038,278.001
-18.831,212.384,271.556
-20.923,220.473,264.373
-23.189,226.594,257.359
-25.704,231.562,251.412
-27.527,236.028,247.179
-29.122,241.037,244.743
-30.340,246.330,243.740
-31.143,251.476,243.885
-31.579,255.780,244.949
-31.491,259.179,246.847
-31.022,261.389,249.311
-30.638,262.156,252.259
-30.791,261.422,255.541
-30.120,259.310,259.052
-29.535,256.020,263.030
-28.950,251.501,267.170
-28.322,245.583,271.020
-28.935,238.012,274.240
-29.458,229.122,276.997
-29.632,218.920,279.582
-28.784,207.756,282.490
-27.305,195.607,286.100
-25.372,183.274,290.638
-23.198,171.516,296.128
-20.784,160.568,302.496
-17.734,150.307,309.723
-14.995,139.670,317.328
-12.403,128.114,324.858
-10.160,115.814,331.954
-8.081,102.795,338.435
-6.628,89.271,343.577
-5.224,75.389,347.379
-4.090,60.988,350.003
-3.436,46.180,351.647
-2.390,31.303,352.368
-1.274,16.583,352.295
0.175,2.268,351.430
1.688,-12.174,349.738
2.831,-27.088,347.291
3.757,-42.154,344.140
4.658,-57.333,339.859
5.661,-72.590,334.611
6.889,-87.892,328.560
8.469,-103.204,321.872
10.524,-118.490,314.709
13.181,-133.717,307.236
16.565,-148.851,299.616
20.800,-163.855,292.015
26.012,-178.697,284.596
32.325,-193.341,277.523
39.177,-206.264,271.182
44.700,-216.868,265.217
48.406,-224.703,259.325
50.537,-230.500,253.689
50.633,-234.639,248.642
48.727,-238.685,244.669
45.312,-242.467,241.871
42.038,-246.382,240.025
39.657,-250.526,238.485
38.449,-254.419,237.021
37.545,-257.746,235.618
37.231,-260.540,234.296
37.793,-262.835,233.076
39.519,-264.663,231.978
42.693,-266.059,231.023
47.113,-266.491,231.037
51.668,-265.145,232.212
55.312,-262.122,234.387
57.220,-257.595,237.192
57.009,-251.463,240.386
54.449,-243.592,243.943
49.769,-233.644,248.067
43.915,-222.321,253.199
38.060,-210.577,259.555
33.658,-198.949,266.694
30.160,-187.142,274.260
27.394,-174.974,281.440
25.275,-162.554,288.209
23.719,-149.991,294.542
22.642,-137.392,300.415
21.960,-124.868,305.803
21.589,-112.527,310.681
21.446,-100.478,315.025
22.186,-87.375,319.009
23.489,-74.184,322.703
23.712,-61.072,325.516
23.322,-47.894,328.084
22.059,-34.303,329.898
20.177,-20.440,331.151
18.539,-6.382,331.701
16.824,7.642,331.270
15.437,21.983,329.867
13.840,36.155,327.897
11.575,50.561,325.628
8.810,65.735,322.797
5.254,79.374,320.043
1.356,93.911,317.313
-4.026,108.841,314.951
-9.832,122.911,313.145
-15.144,135.290,311.690
-19.796,146.570,310.227
-23.186,157.434,307.907
-25.185,168.064,304.669
-25.665,178.647,300.447
-24.494,189.366,295.180
-22.615,199.777,289.417
-20.253,209.311,283.314
-16.313,216.967,276.959
-11.346,222.654,271.204
-8.579,227.200,266.597
-7.653,230.802,263.050
-8.213,233.661,260.477
-9.901,235.975,258.790
-12.360,237.943,257.903
-15.233,239.764,257.728
-18.834,240.918,258.748
-22.799,240.894,260.750
-25.102,239.387,263.292
-26.867,236.410,265.883
-27.658,232.311,268.442
-28.136,227.107,270.825
-27.990,221.048,272.810
-26.520,214.568,274.210
-24.201,207.430,275.224
-20.300,199.008,276.053
-14.437,188.992,277.313
-8.380,178.112,279.733
-4.361,166.819,283.052
-1.500,155.595,286.871
0.372,144.346,291.083
1.423,132.978,295.582
1.825,121.395,300.261
1.746,109.505,305.014
0.772,97.306,309.928
-0.916,84.996,314.933
-1.936,72.181,319.405
-2.541,58.698,323.057
-2.236,44.640,326.084
-1.411,29.717,327.731
-0.289,14.567,328.425
1.269,-1.057,328.294
2.270,-16.625,327.502
3.729,-31.922,325.938
5.079,-47.675,323.875
6.560,-63.255,321.341
8.446,-78.589,318.339
11.390,-94.238,314.926
14.560,-109.491,311.235
19.315,-125.567,307.388
25.653,-140.008,302.938
30.585,-160.147,301.528
36.594,-173.081,297.980
40.626,-185.754,294.865
43.075,-195.556,290.708
44.191,-203.083,285.813
44.127,-208.512,280.652
42.624,-213.187,275.911
40.637,-218.919,272.205
38.382,-225.292,269.185
36.829,-232.610,266.609
35.871,-240.508,264.387
36.231,-248.798,262.408
37.574,-257.573,260.866
38.932,-265.439,259.814
41.117,-272.562,259.441
43.363,-277.930,259.416
46.301,-282.203,260.041
49.016,-284.830,261.310
50.917,-285.683,261.797
52.761,-284.620,262.274
53.365,-281.355,262.473
53.112,-275.590,262.583
51.884,-267.432,262.744
50.004,-257.334,263.615
46.815,-246.382,265.693
43.686,-236.529,269.012
40.700,-227.710,272.848
38.378,-220.360,276.622
36.868,-213.873,280.170
36.811,-207.729,283.775
37.037,-201.548,287.783
37.522,-194.747,292.176
38.050,-186.916,296.934
38.013,-177.297,301.643
37.336,-166.891,306.203
36.506,-155.274,310.193
35.778,-142.103,313.396
35.408,-127.036,315.593
34.000,-113.701,318.561
32.602,-98.082,320.739
30.804,-81.659,322.749
30.085,-65.993,323.947
28.930,-49.791,324.733
27.779,-33.688,324.999
26.345,-17.841,324.680
24.546,-2.150,324.051
22.923,13.175,322.587
21.520,28.267,320.424
19.737,42.741,317.838
17.855,57.244,314.859
15.605,71.504,311.622
13.241,85.167,307.905
11.382,98.039,303.628
9.950,110.295,298.934
9.135,121.964,294.063
7.609,133.568,289.388
5.567,144.855,284.932
3.079,155.616,280.693
0.117,165.719,276.634
-2.607,175.293,272.696
-4.692,184.238,268.960
-5.448,192.403,265.303
-5.239,199.764,261.729
-4.460,206.605,258.588
-3.708,212.714,256.007
-3.848,218.239,254.226
-4.659,223.045,253.129
-5.918,226.997,252.601
-7.401,229.963,252.526
-8.886,231.807,252.789
-10.151,232.394,253.274
-10.418,231.930,253.854
-10.021,230.401,254.618
-9.566,227.818,255.726
-9.130,224.417,257.248
-8.869,220.160,259.431
-9.043,215.176,262.202
-9.271,209.685,265.680
-9.172,203.482,269.596
-8.128,196.496,273.855
-6.503,189.114,278.365
-4.133,180.918,282.986
-2.202,172.002,287.751
-0.663,162.406,292.613
0.528,152.166,297.522
1.417,141.319,302.431
2.047,129.904,307.292
2.466,117.957,312.057
2.717,105.517,316.678
3.499,93.060,321.033
4.984,80.233,325.161
6.705,67.228,328.870
8.860,54.116,331.865
11.503,41.528,334.258
13.910,29.028,336.058
16.847,16.434,337.048
19.241,3.485,336.810
21.180,-9.745,335.477
22.751,-23.181,333.182
24.044,-36.750,330.058
25.146,-50.377,326.238
26.144,-63.989,321.855
27.128,-77.512,317.044
28.184,-90.871,311.936
29.400,-103.993,306.665
30.476,-117.364,301.542
31.547,-129.124,296.319
30.936,-143.819,291.219
30.214,-157.337,286.236
29.675,-168.201,281.107
28.608,-179.922,276.441
27.706,-190.996,272.183
27.011,-200.488,268.166
27.094,-208.693,264.358
28.040,-215.151,260.577
30.182,-220.260,256.904
33.218,-224.122,253.530
36.925,-227.504,250.754
40.107,-230.716,248.528
42.677,-233.815,246.678
44.460,-236.874,244.964
45.451,-240.036,243.499
45.705,-242.818,242.329
45.206,-244.871,241.765
43.767,-246.001,241.823
42.329,-245.858,242.505
41.403,-245.274,243.773
39.685,-243.332,245.555
38.161,-240.265,247.782
37.305,-235.961,250.457
35.751,-229.645,253.385
34.286,-221.737,256.684
33.259,-212.757,260.319
32.762,-202.723,264.425
33.194,-192.439,269.065
33.721,-181.771,273.963
34.455,-170.961,278.909
34.614,-161.519,283.865
35.222,-150.185,288.438
35.898,-137.521,292.992
35.831,-125.603,297.503
34.368,-115.681,301.864
32.788,-103.923,306.116
30.118,-92.689,310.484
27.297,-80.594,314.821
24.128,-68.439,318.913
20.767,-56.740,322.658
18.219,-44.485,325.730
15.572,-31.895,328.167
12.857,-18.863,330.069
9.957,-5.263,331.422
7.425,8.466,331.977
5.095,22.718,331.921
3.285,36.701,331.350
1.759,50.052,330.056
0.755,63.200,328.127
0.277,76.196,325.762
0.061,88.832,323.247
0.323,100.991,320.557
1.173,113.084,317.560
2.409,124.795,314.130
4.416,136.169,310.233
6.172,147.048,305.920
7.571,157.293,301.311
8.345,166.398,296.467
8.040,174.448,291.612
6.204,181.529,286.969
2.385,187.728,282.761
-2.701,193.338,279.721
-8.054,198.509,277.825
-11.775,202.853,276.606
-14.736,206.714,275.739
-16.939,210.128,275.061
-17.682,213.254,274.385
-17.094,216.167,273.737
-15.672,218.650,273.146
-13.558,220.804,272.706
-11.583,221.880,272.437
-9.273,221.943,272.436
-6.986,220.960,272.883
-4.921,218.811,273.719
-3.645,215.398,274.724
-3.357,210.506,275.830
-4.344,204.384,277.029
-6.657,197.227,278.512
-9.679,189.190,280.578
-12.946,180.274,283.222
-15.154,170.789,286.375
-17.138,160.764,290.130
-18.026,151.279,294.397
