NO_OF_FRAMES	6000
NO_OF_DATA_TYPES	3
FREQUENCY	100
TIME_STAMP	2020-09-26, 17:03:21
DATA_INCLUDED	Position
DATA_TYPES	Mass_pos_X	Mass_pos_Y	Mass_pos_Z

Mass_pos_X	Mass_pos_Y	Mass_pos_Z	
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
110.540	305.470	210.078
94.623	305.192	212.201
78.739	304.193	214.779
62.453	302.593	217.749
46.241	300.448	221.115
30.480	297.562	224.726
14.997	293.803	228.580
-0.920	289.089	232.714
-16.832	283.479	237.049
-32.843	276.732	241.395
-48.645	269.178	245.763
-64.344	260.645	249.980
-79.991	251.420	254.104
-95.414	241.242	257.883
-110.916	230.351	261.550
-126.112	218.888	264.996
-140.902	207.086	268.280
-154.560	194.863	271.298
-167.513	182.523	274.356
-179.945	169.762	277.440
-191.936	156.265	280.487
-203.845	141.930	283.558
-215.274	127.099	286.587
-226.023	112.083	289.806
-236.500	97.000	293.141
-246.477	81.770	296.657
-255.387	66.670	299.834
-263.255	51.710	302.682
-270.103	36.901	305.211
-275.955	22.252	307.432
-280.833	7.775	309.356
-284.762	-6.522	310.991
-287.764	-20.629	312.349
-289.862	-34.533	313.440
-291.080	-48.227	314.273
-291.442	-61.699	314.859
-290.969	-74.940	315.209
-289.686	-87.939	315.332
-287.616	-100.687	315.240
-284.781	-113.172	314.941
-281.206	-125.386	314.446
-276.913	-137.317	313.766
-271.925	-148.957	312.910
-266.267	-160.293	311.889
-259.960	-171.318	310.713
-253.029	-182.019	309.393
-245.496	-192.388	307.938
-237.385	-202.414	306.359
-228.719	-212.087	304.666
-219.521	-221.396	302.869
-209.815	-230.333	300.979
-199.623	-238.886	299.005
-188.969	-247.045	296.958
-177.876	-254.801	294.848
-166.368	-262.143	292.686
-154.467	-269.061	290.481
-142.197	-275.545	288.244
-129.581	-281.585	285.985
-116.642	-287.170	283.714
-103.404	-292.291	281.442
-89.890	-296.938	279.178
-76.122	-301.100	276.933
-62.125	-304.767	274.718
-47.921	-307.929	272.541
-33.533	-310.576	270.414
-18.986	-312.697	268.348
-4.301	-314.284	266.351
10.497	-315.325	264.434
26.189	-312.003	262.051
42.248	-306.012	258.996
57.953	-299.148	255.905
73.511	-291.507	252.820
88.843	-283.003	249.590
104.330	-273.880	246.382
119.634	-263.958	243.094
134.809	-253.462	239.789
149.814	-242.362	236.535
164.493	-230.735	233.268
179.070	-218.655	230.176
193.107	-205.963	227.122
206.298	-194.732	224.219
220.151	-178.391	221.478
232.557	-165.448	218.913
244.711	-150.169	216.525
256.041	-135.551	214.252
266.700	-120.094	212.144
276.638	-104.023	210.300
285.729	-87.704	208.469
293.965	-71.205	206.928
301.276	-54.583	205.427
307.700	-38.175	204.064
313.217	-22.328	202.714
317.902	-6.778	201.468
321.827	8.734	200.419
324.779	24.269	199.638
326.884	39.893	199.159
328.110	55.682	199.070
328.545	71.468	199.406
328.015	86.845	200.041
326.546	101.796	200.967
324.166	116.302	202.170
320.903	130.346	203.642
316.785	143.910	205.372
311.838	156.976	207.349
306.091	169.526	209.562
299.571	181.542	212.000
292.306	193.007	214.654
284.323	203.902	217.513
275.649	214.209	220.566
266.314	223.911	223.802
256.343	232.990	227.212
245.765	241.428	230.783
234.607	249.207	234.506
222.897	256.310	238.371
210.662	262.717	242.366
197.931	268.412	246.481
184.730	273.377	250.705
171.087	277.593	255.028
157.030	281.043	259.440
142.586	283.709	263.929
127.784	285.573	268.485
112.649	286.617	273.098
97.211	286.824	277.756
81.497	286.175	282.450
65.783	284.523	286.946
49.774	282.102	291.144
33.880	278.618	294.994
17.537	274.214	298.476
1.164	268.908	301.663
-15.543	262.921	304.660
-32.319	256.155	307.434
-49.024	248.915	310.140
-65.493	241.086	312.736
-81.813	232.731	315.248
-98.033	223.850	317.608
-114.170	214.440	319.882
-129.865	204.564	321.996
-145.296	194.331	323.970
-160.284	183.703	325.749
-175.049	172.607	327.353
-189.386	161.188	328.718
-203.231	149.489	329.827
-216.448	137.420	330.547
-229.016	124.781	330.921
-240.912	111.639	330.958
-252.117	98.062	330.666
-262.608	84.114	330.055
-272.364	69.864	329.133
-281.365	55.379	327.911
-289.589	40.724	326.397
-297.015	25.967	324.599
-303.622	11.174	322.528
-309.389	-3.587	320.191
-314.295	-18.251	317.599
-318.318	-32.749	314.760
-321.438	-47.016	311.684
-323.633	-60.984	308.378
-324.881	-74.587	304.854
-325.163	-87.759	301.118
-324.457	-100.431	297.182
-322.741	-112.538	293.053
-319.995	-124.013	288.740
-316.197	-134.788	284.254
-311.327	-144.798	279.602
-305.362	-153.975	274.794
-298.283	-162.252	269.839
-289.640	-169.698	265.323
-280.400	-177.088	260.989
-270.591	-184.411	256.836
-260.241	-191.654	252.862
-249.377	-198.809	249.065
-238.027	-205.863	245.444
-226.219	-212.806	241.999
-213.978	-219.627	238.727
-201.335	-226.314	235.627
-188.314	-232.857	232.699
-174.946	-239.246	229.939
-161.256	-245.468	227.348
-147.272	-251.513	224.923
-133.022	-257.370	222.664
-118.534	-263.028	220.568
-103.834	-268.476	218.635
-88.951	-273.703	216.863
-73.912	-278.698	215.251
-57.902	-282.073	214.345
-41.594	-283.552	213.518
-23.919	-281.576	211.953
-6.106	-278.405	210.470
11.855	-274.531	209.096
29.643	-269.982	207.977
47.685	-264.983	207.045
65.602	-259.207	206.271
83.312	-252.757	205.618
101.050	-245.866	205.223
118.452	-238.441	205.048
135.523	-230.628	205.020
152.364	-222.259	205.202
168.692	-213.219	205.508
184.483	-203.495	205.965
199.823	-193.309	206.653
213.400	-187.029	207.655
228.702	-169.646	208.232
241.726	-158.557	209.277
254.630	-145.089	210.585
266.374	-131.986	211.885
277.708	-118.061	213.479
288.548	-104.027	215.213
298.819	-89.574	217.334
308.349	-74.841	219.616
316.669	-59.807	221.892
323.928	-44.892	224.340
330.146	-30.115	226.949
335.345	-15.493	229.706
339.548	-1.045	232.600
342.776	13.211	235.619
345.050	27.257	238.750
346.394	41.075	241.982
346.828	54.645	245.302
346.375	67.951	248.698
345.056	80.974	252.159
342.893	93.695	255.672
339.909	106.096	259.225
336.124	118.160	262.806
331.562	129.867	266.403
326.243	141.200	270.004
320.190	152.140	273.597
313.424	162.669	277.171
305.967	172.769	280.712
297.842	182.422	284.208
289.069	191.609	287.649
279.672	200.312	291.021
269.671	208.512	294.313
259.089	216.193	297.513
247.948	223.334	300.608
236.268	229.919	303.587
224.073	235.929	306.437
211.384	241.345	309.147
198.223	246.149	311.704
184.612	250.324	314.097
170.572	253.850	316.312
156.126	256.711	318.339
141.296	258.886	320.165
126.102	260.358	321.779
110.568	261.110	323.167
94.714	261.122	324.318
78.564	260.376	325.220
62.138	258.855	325.862
45.459	256.539	326.230
28.552	253.497	326.178
11.361	249.838	325.963
-5.810	245.652	325.358
-23.269	240.951	324.537
-40.493	235.750	323.455
-57.686	229.923	322.060
-74.762	223.594	320.340
-91.422	216.736	318.365
-107.899	209.429	316.081
-124.168	201.599	313.480
-139.883	193.414	310.616
-155.284	184.764	307.493
-170.206	175.687	304.069
-184.686	166.233	300.403
-198.617	156.334	296.450
-211.909	146.026	292.298
-224.641	135.403	288.022
-236.803	124.407	283.762
-248.224	112.974	279.506
-258.887	101.150	275.262
-268.781	88.980	271.037
-277.888	76.508	266.840
-286.197	63.781	262.678
-293.691	50.842	258.560
-300.357	37.737	254.494
-306.181	24.511	250.488
-311.148	11.209	246.549
-315.243	-2.123	242.686
-318.452	-15.441	238.907
-320.762	-28.699	235.220
-322.156	-41.853	231.632
-322.623	-54.857	228.153
-322.145	-67.666	224.789
-320.711	-80.236	221.549
-318.304	-92.520	218.442
-314.912	-104.475	215.474
-310.518	-116.054	212.654
-305.110	-127.213	209.991
-298.672	-137.906	207.491
-291.191	-148.090	205.164
-282.651	-157.717	203.017
-273.039	-166.744	201.057
-262.340	-175.125	199.294
-251.102	-183.186	197.834
-239.185	-191.061	196.831
-226.974	-198.541	196.141
-213.983	-205.972	195.938
-200.025	-213.393	196.145
-185.709	-220.483	196.532
-170.897	-227.441	197.351
-155.981	-233.772	198.506
-140.570	-239.363	199.881
-124.825	-244.899	201.541
-108.652	-250.066	203.573
-92.034	-254.426	205.754
-74.722	-257.182	207.908
-57.317	-258.996	210.154
-39.533	-260.201	212.598
-21.854	-260.719	215.208
-3.917	-260.636	217.901
14.011	-259.699	220.634
32.224	-258.167	223.498
50.486	-255.891	226.395
68.681	-252.814	229.315
86.854	-249.051	232.240
104.936	-244.654	235.240
122.448	-239.505	238.281
139.105	-233.413	241.255
156.516	-227.049	244.422
173.638	-219.849	247.559
189.725	-211.709	250.684
205.108	-205.115	254.019
221.244	-191.008	256.766
235.174	-185.281	260.138
249.361	-174.389	263.258
262.660	-164.976	266.294
275.159	-155.033	269.164
286.842	-144.483	271.837
298.490	-133.001	274.836
309.368	-121.459	277.652
319.417	-109.693	280.396
328.395	-97.779	283.045
336.322	-85.742	285.597
343.219	-73.604	288.049
349.105	-61.388	290.398
353.998	-49.118	292.641
357.921	-36.816	294.774
360.891	-24.507	296.795
362.928	-12.214	298.700
364.053	0.041	300.487
364.286	12.234	302.151
363.645	24.342	303.691
362.150	36.342	305.103
359.822	48.210	306.384
356.680	59.922	307.531
352.743	71.457	308.540
348.032	82.791	309.409
342.566	93.899	310.135
336.365	104.760	310.714
329.449	115.350	311.144
321.837	125.645	311.421
313.549	135.623	311.542
304.605	145.259	311.504
295.024	154.532	311.304
284.827	163.417	310.939
274.032	171.892	310.406
262.660	179.933	309.701
250.731	187.516	308.822
238.263	194.620	307.766
225.278	201.219	306.529
211.794	207.292	305.108
197.831	212.815	303.501
183.410	217.764	301.704
168.549	222.117	299.714
153.268	225.850	297.527
137.588	228.940	295.142
121.528	231.363	292.554
105.107	233.097	289.761
88.346	234.118	286.760
71.263	234.403	283.547
53.880	233.929	280.119
36.206	232.808	276.496
18.575	231.064	272.920
0.769	228.739	269.191
-17.178	225.774	265.400
-35.029	222.177	261.591
-52.954	218.106	257.783
-70.745	213.415	253.987
-88.311	208.297	250.242
-105.571	202.662	246.586
-122.446	196.556	243.015
-138.794	189.963	239.477
-154.520	183.022	236.048
-169.771	175.599	232.660
-184.383	167.780	229.332
-198.319	159.501	226.044
-211.636	150.737	222.819
-224.249	141.562	219.639
-236.089	131.960	216.538
-247.289	121.891	213.546
-257.750	111.419	210.710
-267.508	100.580	208.048
-276.471	89.426	205.575
-284.766	77.881	203.534
-292.218	66.117	201.718
-298.664	54.161	200.225
-304.114	42.044	199.047
-308.580	29.796	198.178
-312.072	17.450	197.610
-314.600	5.035	197.336
-316.173	-7.416	197.347
-316.803	-19.874	197.637
-316.500	-32.306	198.198
-315.273	-44.683	199.022
-313.134	-56.972	200.103
-310.093	-69.143	201.432
-306.160	-81.166	203.003
-301.344	-93.008	204.807
-295.657	-104.639	206.837
-289.109	-116.028	209.087
-281.710	-127.144	211.547
-273.471	-137.956	214.212
-264.401	-148.432	217.073
-254.511	-158.543	220.123
-243.811	-168.256	223.354
-232.256	-177.779	226.811
-220.205	-186.760	230.310
-207.392	-195.210	233.961
-194.061	-203.060	237.695
-179.989	-210.546	241.448
-165.793	-217.336	245.390
-150.809	-223.794	249.237
-135.206	-229.618	253.017
-119.298	-234.708	256.799
-102.662	-239.388	260.425
-86.005	-243.458	264.163
-68.863	-246.932	267.577
-51.105	-250.072	270.887
-33.190	-252.616	274.189
-15.263	-254.441	277.343
2.964	-255.819	280.411
21.107	-256.670	283.451
39.292	-256.904	286.263
57.399	-256.450	288.974
75.169	-255.414	291.522
92.801	-253.634	293.873
110.129	-251.361	296.095
127.077	-248.426	298.017
143.743	-244.953	299.759
160.044	-240.843	301.155
175.924	-236.110	302.311
191.463	-230.889	303.281
206.233	-226.809	304.233
219.616	-226.017	305.841
235.489	-211.213	304.570
248.787	-205.264	304.802
262.447	-194.461	304.319
274.715	-186.863	304.152
286.570	-178.123	303.744
297.710	-168.852	303.039
307.872	-159.197	302.199
317.069	-149.188	301.229
325.314	-138.853	300.135
332.618	-128.221	298.922
338.995	-117.321	297.595
344.457	-106.181	296.160
349.017	-94.830	294.622
352.686	-83.297	292.986
355.478	-71.610	291.259
357.405	-59.799	289.444
358.480	-47.891	287.549
358.714	-35.917	285.577
358.120	-23.903	283.535
356.712	-11.880	281.427
354.500	0.124	279.260
351.499	12.080	277.038
347.720	23.960	274.767
343.176	35.735	272.453
337.879	47.376	270.100
331.842	58.854	267.714
325.077	70.141	265.301
317.597	81.208	262.865
309.414	92.026	260.413
300.541	102.567	257.949
290.990	112.801	255.479
280.774	122.700	253.009
269.905	132.236	250.543
258.396	141.379	248.087
246.259	150.101	245.647
233.506	158.373	243.228
220.151	166.166	240.834
206.205	173.452	238.473
191.682	180.201	236.148
176.593	186.386	233.866
160.951	191.977	231.632
144.769	196.946	229.451
128.059	201.264	227.328
110.833	204.902	225.269
93.374	208.045	223.434
75.689	210.688	221.690
57.804	212.768	220.164
39.874	214.337	218.731
21.948	215.235	217.318
4.159	215.651	216.108
-13.724	215.441	215.116
-31.532	214.731	214.213
-49.323	213.363	213.448
-66.856	211.370	212.844
-84.212	208.846	212.369
-101.250	205.708	212.040
-118.087	201.865	211.885
-134.521	197.448	211.864
-150.645	192.402	212.015
-166.281	186.806	212.337
-181.377	180.627	212.818
-195.789	173.947	213.435
-209.711	166.781	214.238
-222.973	159.159	215.264
-235.446	151.220	216.457
-247.245	142.739	217.813
-258.237	133.967	219.366
-268.526	124.679	221.168
-277.947	115.054	223.125
-286.342	105.119	225.282
-293.727	94.899	227.626
-300.119	84.421	230.140
-305.533	73.710	232.811
-309.986	62.790	235.622
-313.494	51.687	238.559
-316.074	40.426	241.606
-317.742	29.033	244.749
-318.514	17.533	247.973
-318.406	5.951	251.262
-317.435	-5.687	254.602
-315.616	-17.356	257.977
-312.967	-29.031	261.373
-309.504	-40.687	264.775
-305.242	-52.298	268.166
-300.199	-63.838	271.533
-294.390	-75.283	274.861
-287.831	-86.608	278.133
-280.539	-97.786	281.336
-272.531	-108.792	284.454
-263.822	-119.602	287.473
-254.429	-130.190	290.376
-244.368	-140.531	293.150
-233.655	-150.599	295.778
-222.307	-160.369	298.247
-210.340	-169.815	300.541
-197.770	-178.913	302.645
-184.614	-187.637	304.543
-170.887	-195.962	306.222
-156.606	-203.862	307.665
-141.788	-211.313	308.858
-126.448	-218.288	309.786
-110.603	-224.763	310.434
-94.451	-230.758	310.676
-78.000	-236.297	310.846
-60.989	-241.443	310.674
-44.158	-245.941	310.305
-27.119	-249.880	309.541
-10.035	-253.097	308.494
7.331	-255.850	307.215
24.666	-257.952	305.710
41.895	-259.276	303.904
59.114	-260.007	301.955
76.456	-260.166	299.857
93.617	-259.685	297.561
110.497	-258.515	295.002
126.958	-256.742	292.266
142.992	-254.228	289.322
158.734	-251.189	286.222
173.885	-247.449	282.910
188.615	-243.218	279.505
203.033	-238.449	276.020
216.747	-233.192	272.352
230.022	-227.442	268.634
242.256	-223.525	264.945
253.673	-220.607	261.447
266.725	-205.712	256.873
277.337	-199.891	253.206
287.547	-191.563	249.327
297.299	-181.920	245.506
305.955	-173.017	241.783
313.903	-163.605	238.214
321.030	-153.315	234.663
327.185	-142.555	231.174
332.583	-131.469	227.966
336.928	-120.074	224.735
340.315	-107.969	221.630
