NO_OF_FRAMES	6000
NO_OF_DATA_TYPES	3
FREQUENCY	100
TIME_STAMP	2020-09-26, 17:05:48
DATA_INCLUDED	Position
DATA_TYPES	Mass_pos_X	Mass_pos_Y	Mass_pos_Z

Mass_pos_X	Mass_pos_Y	Mass_pos_Z	
86.561	-354.171	316.951
86.437	-354.228	316.967
86.236	-354.135	316.958
86.057	-354.100	316.970
85.912	-354.084	317.023
85.788	-354.049	317.076
85.650	-354.083	317.150
85.539	-354.009	317.217
85.411	-353.987	317.276
85.255	-353.951	317.359
85.229	-353.955	317.477
85.171	-353.990	317.625
85.130	-353.971	317.737
85.178	-354.047	317.879
85.223	-354.073	318.000
85.329	-354.181	318.174
85.445	-354.246	318.291
85.578	-354.290	318.399
85.738	-354.299	318.477
85.845	-354.377	318.607
85.976	-354.388	318.731
86.084	-354.402	318.818
86.185	-354.381	318.907
86.311	-354.450	319.001
86.377	-354.472	319.055
86.526	-354.459	319.098
86.561	-354.526	319.153
86.576	-354.613	319.210
86.552	-354.645	319.197
86.571	-354.750	319.224
86.577	-354.734	319.174
86.554	-354.815	319.189
86.489	-354.873	319.193
86.441	-354.924	319.188
86.392	-354.943	319.192
86.341	-355.024	319.209
86.318	-355.072	319.218
86.280	-355.065	319.222
86.296	-355.104	319.237
86.234	-355.179	319.284
86.221	-355.218	319.329
86.113	-355.268	319.402
86.024	-355.312	319.482
85.888	-355.334	319.578
85.779	-355.414	319.688
85.638	-355.494	319.821
85.562	-355.577	319.936
85.338	-355.642	320.030
85.244	-355.745	320.140
85.065	-355.896	320.253
84.856	-355.983	320.341
84.678	-356.134	320.440
84.575	-356.387	320.578
84.404	-356.479	320.692
84.263	-356.589	320.848
84.107	-356.771	321.062
83.990	-356.864	321.311
83.962	-357.070	321.649
84.031	-357.315	322.053
84.287	-357.554	322.497
84.643	-357.849	322.985
85.277	-358.176	323.587
86.171	-358.488	324.172
87.469	-358.900	324.885
88.926	-359.309	325.646
90.796	-359.661	326.449
92.936	-359.998	327.392
95.645	-360.256	328.410
98.656	-360.242	329.452
102.379	-359.791	330.482
106.748	-358.640	331.439
111.923	-356.702	332.268
117.791	-354.068	333.031
124.248	-350.731	333.649
131.461	-346.790	334.128
139.305	-342.118	334.421
147.732	-336.762	334.435
156.617	-330.627	334.130
166.078	-323.849	333.558
175.886	-316.544	332.730
186.018	-308.697	331.568
196.493	-300.436	330.144
207.018	-291.812	328.572
217.402	-282.803	326.852
227.495	-272.954	324.848
237.219	-262.666	322.759
246.412	-251.447	320.413
254.063	-244.172	319.135
262.829	-226.203	314.933
270.402	-209.116	310.969
276.834	-192.761	307.170
282.177	-176.991	303.464
286.482	-161.657	299.778
289.801	-146.610	296.041
292.187	-131.702	292.180
293.691	-116.785	288.123
294.365	-101.710	283.798
294.260	-86.328	279.132
293.429	-70.491	274.053
292.078	-54.584	268.963
290.048	-38.051	263.877
287.171	-21.429	258.804
283.884	-5.003	253.818
280.097	11.392	248.885
276.035	27.840	244.100
271.590	44.221	239.409
267.245	60.369	234.935
262.030	76.571	230.523
256.441	92.599	226.243
250.130	108.235	221.995
243.110	123.437	217.790
235.391	138.165	213.640
226.986	152.375	209.557
217.907	166.026	205.552
208.165	179.077	201.636
197.772	191.486	197.821
186.740	203.210	194.118
175.080	214.209	190.539
162.805	224.440	187.095
149.926	233.862	183.798
136.455	242.432	180.659
122.957	250.346	177.870
109.419	257.814	175.658
95.812	264.767	174.091
82.440	271.268	172.962
69.104	277.056	172.529
55.739	282.082	172.543
42.180	286.365	173.107
28.527	289.773	174.096
14.709	292.091	175.269
0.671	293.376	176.596
-13.380	293.667	177.994
-27.182	292.903	179.481
-40.660	291.213	181.041
-54.269	288.695	182.969
-67.792	285.132	185.086
-81.247	280.566	187.530
-94.339	275.128	190.420
-107.471	268.791	193.785
-120.232	261.735	197.680
-132.815	253.911	201.995
-144.984	245.437	206.802
-156.745	236.280	211.911
-167.850	226.455	217.221
-178.534	216.037	222.738
-188.459	205.148	228.420
-197.589	193.780	234.136
-205.766	182.015	239.809
-213.138	169.723	245.376
-219.533	157.038	250.871
-225.369	143.861	256.340
-230.279	130.182	261.713
-234.707	116.081	267.083
-238.577	101.585	272.385
-242.196	86.702	277.739
-245.567	71.435	283.064
-248.535	55.882	288.260
-251.150	40.045	293.247
-253.228	23.903	298.099
-254.663	7.634	302.818
-255.441	-8.703	307.376
-255.551	-25.047	311.747
-254.979	-41.339	315.903
-253.712	-57.517	319.817
-251.737	-73.522	323.462
-249.040	-89.294	326.811
-245.610	-104.773	329.836
-241.433	-119.898	332.510
-236.497	-134.610	334.806
-230.787	-148.847	336.697
-224.292	-162.551	338.156
-216.998	-175.661	339.155
-208.892	-188.116	339.667
-199.961	-199.857	339.665
-190.193	-210.824	339.121
-179.574	-220.956	338.009
-168.091	-230.194	336.302
-156.183	-238.869	335.539
-144.153	-247.522	334.579
-132.020	-256.100	333.414
-119.803	-264.550	332.036
-107.522	-272.820	330.438
-95.197	-280.856	328.613
