NO_OF_FRAMES	6000
NO_OF_DATA_TYPES	3
FREQUENCY	100
TIME_STAMP	2020-09-27, 14:24:23
DATA_INCLUDED	Position
DATA_TYPES	Mass_pos_X	Mass_pos_Y	Mass_pos_Z

Mass_pos_X	Mass_pos_Y	Mass_pos_Z	
52.319	-264.949	319.854
52.302	-264.955	319.861
52.291	-264.950	319.869
52.270	-265.014	319.891
52.273	-265.015	319.898
52.254	-264.991	319.900
52.235	-264.995	319.880
52.222	-265.019	319.859
52.186	-265.014	319.813
52.155	-265.027	319.752
52.100	-265.013	319.658
52.061	-265.081	319.568
51.939	-265.123	319.428
51.856	-265.124	319.307
51.800	-265.138	319.170
51.757	-265.202	319.040
51.720	-265.196	318.888
51.697	-265.211	318.714
51.607	-265.270	318.549
51.647	-265.213	318.400
51.797	-265.166	318.272
51.997	-265.085	318.099
52.262	-264.990	317.922
52.693	-264.933	317.720
53.276	-264.655	317.376
54.161	-264.359	317.007
55.306	-263.863	316.490
56.766	-263.267	315.798
58.637	-262.466	314.934
60.852	-261.368	313.777
63.580	-259.951	312.361
66.804	-258.063	310.580
70.443	-255.562	308.494
74.652	-252.425	306.116
79.170	-248.627	303.497
84.183	-244.081	300.665
89.307	-238.561	297.514
94.326	-231.722	294.037
99.701	-223.962	290.647
105.905	-215.256	287.491
112.443	-205.809	284.739
119.389	-195.736	282.505
125.726	-186.023	280.742
131.438	-173.322	279.004
136.158	-161.744	277.635
140.407	-149.508	276.553
144.244	-136.898	275.783
147.534	-124.603	275.474
150.331	-111.422	275.344
152.706	-97.890	275.671
154.868	-84.102	276.493
156.599	-69.768	277.576
157.657	-55.070	279.052
157.909	-40.258	280.733
157.489	-25.355	282.627
156.353	-10.654	284.646
154.549	3.990	286.762
152.168	18.606	289.117
149.309	32.995	291.738
146.006	47.174	294.542
143.122	61.370	297.824
139.980	75.476	301.368
136.078	89.571	305.209
132.457	103.440	309.283
127.731	117.090	313.742
123.031	130.230	318.264
117.978	142.455	322.743
112.340	154.085	327.158
106.637	164.771	331.225
100.426	174.759	334.964
93.823	183.942	338.730
87.046	192.479	342.146
80.027	200.250	345.461
72.826	207.331	348.841
65.730	213.845	352.256
58.403	219.664	355.723
50.904	224.739	359.327
43.145	229.114	362.918
35.442	232.686	366.619
27.216	235.438	370.121
18.961	237.338	373.547
10.773	238.319	376.787
2.294	238.445	379.833
-6.364	237.769	382.782
-14.987	236.363	385.543
-23.529	234.224	388.125
-31.744	231.342	390.546
-39.783	227.711	392.725
-47.520	223.378	394.612
-54.919	218.536	396.217
-61.970	212.868	397.381
-68.496	206.597	398.145
-74.740	199.699	398.464
-80.856	192.048	398.306
-87.014	184.023	398.023
-93.112	175.310	397.338
-99.020	166.096	396.256
-104.731	156.423	394.756
-110.225	146.286	392.851
-115.454	135.726	390.596
-120.167	125.287	388.039
-124.442	114.641	385.097
-128.391	103.598	381.758
-131.940	92.282	378.172
-135.008	80.584	374.067
-137.593	68.547	369.493
-139.694	56.216	364.502
-141.309	43.635	359.143
-142.437	30.848	353.468
-143.076	17.900	347.527
-143.224	4.834	341.370
-142.881	-8.304	335.048
-142.044	-21.471	328.612
-140.712	-34.623	322.112
-138.884	-47.715	315.598
-136.558	-60.703	309.123
-133.732	-73.543	302.735
-130.405	-86.190	296.486
-126.576	-98.601	290.426
-122.242	-110.731	284.606
-117.348	-122.506	279.063
-112.220	-133.571	274.115
-106.761	-143.906	269.627
-101.076	-153.666	265.672
-94.850	-162.801	262.085
-88.472	-171.391	259.087
-81.792	-179.347	256.530
-74.713	-186.768	254.495
-66.945	-193.674	253.035
