NO_OF_FRAMES	6000
NO_OF_DATA_TYPES	3
FREQUENCY	100
TIME_STAMP	2020-09-27, 14:26:48
DATA_INCLUDED	Position
DATA_TYPES	Mass_pos_X	Mass_pos_Y	Mass_pos_Z

Mass_pos_X	Mass_pos_Y	Mass_pos_Z	
63.468	-256.044	313.682
63.341	-256.219	313.576
63.245	-256.303	313.448
63.078	-256.370	313.346
62.939	-256.422	313.227
62.814	-256.434	313.151
62.707	-256.455	313.095
62.562	-256.501	313.028
62.480	-256.492	312.998
62.395	-256.392	312.962
62.311	-256.440	312.918
62.202	-256.576	312.862
62.099	-256.629	312.812
61.986	-256.707	312.749
61.798	-256.749	312.669
61.623	-256.782	312.603
61.425	-256.789	312.546
61.267	-256.771	312.486
61.073	-256.720	312.416
60.894	-256.707	312.350
60.737	-256.631	312.278
60.566	-256.592	312.205
60.391	-256.478	312.084
60.241	-256.420	312.010
60.152	-256.317	311.933
60.108	-256.163	311.853
60.160	-255.966	311.789
60.210	-255.680	311.726
60.367	-255.458	311.656
60.655	-255.021	311.614
61.056	-254.449	311.628
61.649	-253.790	311.674
62.276	-252.929	311.747
63.117	-251.962	311.933
64.015	-250.832	312.102
65.081	-249.502	312.346
66.274	-247.924	312.596
67.658	-246.227	312.842
69.219	-244.215	312.993
70.988	-241.868	313.006
72.970	-239.101	312.805
75.146	-235.853	312.224
77.689	-231.836	311.193
80.672	-227.033	309.680
84.137	-221.172	307.558
88.143	-214.255	304.807
92.636	-206.314	301.613
97.545	-197.369	298.022
102.611	-188.588	294.487
108.734	-176.896	290.644
115.012	-164.957	287.259
121.085	-152.993	284.331
127.047	-139.798	281.790
132.366	-126.776	279.570
136.934	-113.612	277.608
140.878	-100.293	275.749
144.119	-87.318	274.071
146.654	-74.362	272.678
148.762	-61.386	271.586
150.392	-48.222	270.886
151.600	-34.787	270.591
152.531	-21.289	270.667
153.314	-7.401	271.182
153.308	6.914	272.138
152.515	20.832	273.395
150.926	34.658	274.973
148.442	48.019	276.662
145.328	60.891	278.508
141.807	73.377	280.668
139.171	85.508	283.368
135.535	97.587	286.354
131.816	109.322	289.620
127.631	121.102	293.398
123.083	132.688	297.763
118.094	143.801	302.558
112.867	154.280	307.563
107.503	164.117	312.726
101.704	173.152	317.908
95.681	181.119	322.634
89.287	188.160	327.221
82.600	194.280	331.702
75.485	199.490	335.978
68.106	203.885	340.302
60.108	207.525	344.597
52.035	210.563	349.256
43.719	213.060	353.983
35.728	214.874	358.760
27.404	216.070	363.674
18.827	216.613	368.493
10.322	216.527	373.108
1.849	215.852	377.495
-6.405	214.598	381.685
-14.281	212.627	385.731
-21.786	209.946	389.377
-28.867	206.580	392.646
-36.348	202.645	395.797
-43.905	198.063	398.690
-51.312	192.917	401.103
-58.313	187.478	403.105
-65.225	181.321	404.533
-72.320	174.541	405.475
-79.263	167.436	405.927
-86.077	159.766	405.820
-92.661	151.836	405.168
-98.988	143.364	403.858
-105.023	134.648	401.948
-110.935	125.622	399.425
-116.585	116.313	396.341
-121.748	107.039	392.690
-126.611	97.297	388.512
-131.011	87.413	383.856
-135.047	77.111	378.833
-138.648	66.629	373.551
-141.846	55.896	367.920
-144.605	44.968	361.981
-146.888	33.903	355.771
-148.658	22.758	349.330
-149.877	11.590	342.697
-150.508	0.455	335.911
-150.515	-10.588	329.011
-149.861	-21.484	322.035
-148.741	-32.212	315.014
-146.926	-43.002	308.060
-144.667	-53.109	301.008
-141.659	-63.274	294.100
-139.697	-75.843	287.713
-136.560	-87.356	281.445
-131.689	-96.464	275.189
-127.106	-106.412	269.565
-121.713	-115.949	264.473
-116.196	-125.045	259.961
-110.045	-133.626	255.969
-103.667	-141.740	252.576
-96.766	-149.368	249.728
-89.566	-156.383	247.468
-82.169	-162.762	245.794
-74.228	-168.386	244.628
-66.036	-173.501	244.147
-56.932	-178.090	244.095
-47.648	-181.796	244.730
-37.687	-184.744	245.843
-27.473	-186.879	247.632
-16.858	-188.124	250.047
-6.085	-188.673	253.100
4.890	-188.615	256.665
15.663	-187.894	260.800
26.218	-186.523	265.351
36.645	-184.765	270.361
46.785	-182.550	275.659
56.787	-179.871	281.366
66.593	-176.555	287.267
75.499	-174.860	293.581
85.615	-168.170	299.811
95.275	-161.501	306.062
103.997	-156.478	312.822
112.947	-149.429	319.436
121.587	-142.334	326.168
130.021	-134.369	332.795
138.178	-126.009	339.280
146.024	-117.263	345.608
153.517	-108.174	351.755
160.701	-98.698	357.608
167.519	-89.151	363.221
173.913	-79.319	368.524
179.849	-69.378	373.212
185.325	-59.351	377.305
190.342	-49.262	380.822
194.898	-39.133	383.785
198.995	-28.989	386.213
202.630	-18.852	388.126
205.805	-8.746	389.546
208.518	1.307	390.491
210.769	11.282	390.983
212.559	21.156	391.042
213.886	30.907	390.687
214.750	40.511	389.939
215.152	49.944	388.819
215.090	59.183	387.346
214.564	68.206	385.541
213.574	76.988	383.423
212.120	85.506	381.014
210.201	93.738	378.334
207.817	101.659	375.402
204.967	109.247	372.239
201.652	116.478	368.865
197.870	123.329	365.301
193.622	129.776	361.566
188.908	135.797	357.681
183.726	141.368	353.666
178.077	146.465	349.541
171.960	151.066	345.328
165.374	155.148	341.044
158.321	158.686	336.712
150.798	161.657	332.352
142.806	164.039	327.982
134.345	165.808	323.625
125.414	166.940	319.299
116.013	167.413	315.026
106.141	167.203	310.825
95.799	166.287	306.717
84.985	164.641	302.722
73.699	162.243	298.860
62.134	159.305	295.384
50.487	155.765	292.368
38.756	151.686	289.711
27.040	147.201	287.376
15.227	142.155	285.215
3.556	136.571	283.318
-8.056	130.589	281.765
-19.532	124.003	280.449
-30.797	117.135	279.506
-41.694	109.719	278.814
-52.491	101.953	278.413
-63.077	93.752	278.328
-73.336	85.182	278.612
-83.461	76.172	279.221
-93.262	66.863	280.200
-102.701	57.236	281.479
-111.885	47.447	283.019
-120.655	37.263	284.780
-129.026	26.948	286.734
-136.783	16.323	288.945
-143.992	5.781	291.455
-150.571	-4.913	294.202
-156.395	-15.392	297.253
-161.454	-25.843	300.422
-165.893	-36.261	303.866
-169.606	-46.473	307.548
-172.608	-56.469	311.431
-174.912	-66.241	315.476
-176.534	-75.780	319.645
-177.486	-85.075	323.900
-177.782	-94.118	328.204
-177.438	-102.900	332.517
-176.466	-111.410	336.803
-174.931	-119.754	341.054
-172.963	-127.777	345.191
-170.369	-135.440	349.340
-167.167	-142.735	353.465
-163.376	-149.652	357.528
-159.015	-156.181	361.494
-154.100	-162.311	365.325
-148.650	-168.033	368.985
-142.684	-173.338	372.438
-136.220	-178.215	375.646
-129.276	-182.655	378.573
-121.870	-186.647	381.182
-114.020	-190.182	383.437
-105.744	-193.250	385.300
-97.061	-195.842	386.737
-87.893	-197.899	387.855
-78.407	-199.465	388.587
-68.708	-200.454	389.006
-58.865	-201.001	388.912
-48.599	-201.029	388.331
-38.346	-200.448	387.350
-28.058	-199.191	385.976
-17.553	-197.551	384.185
-7.213	-195.390	381.864
3.389	-192.835	379.094
13.843	-190.058	375.970
23.892	-188.017	372.606
34.816	-183.254	368.343
45.324	-178.738	363.903
55.828	-174.219	359.219
66.389	-168.432	353.925
76.025	-164.410	348.653
85.731	-158.670	342.943
95.133	-152.493	336.946
104.266	-145.848	330.825
112.965	-138.994	324.626
121.400	-131.538	318.370
129.557	-123.521	312.085
136.953	-115.138	305.664
144.364	-106.313	299.399
151.520	-97.305	293.400
158.141	-88.051	287.470
164.456	-78.668	281.736
170.348	-69.148	276.371
175.562	-59.518	271.279
180.120	-49.686	266.481
183.898	-39.789	262.311
186.913	-29.856	258.754
189.182	-19.916	255.798
190.721	-9.999	253.429
191.549	-0.134	251.636
191.683	9.651	250.404
191.138	19.325	249.721
189.934	28.861	249.574
188.086	38.228	249.950
185.612	47.398	250.836
182.530	56.342	252.218
178.855	65.030	254.085
174.606	73.433	256.422
169.800	81.523	259.217
164.454	89.270	262.457
158.584	96.644	266.130
152.209	103.618	270.220
145.344	110.161	274.717
138.008	116.245	279.607
130.218	121.840	284.877
121.990	126.918	290.514
113.343	131.449	296.505
104.292	135.404	302.836
94.855	138.754	309.496
85.194	141.574	316.262
75.175	143.734	323.051
64.814	145.476	329.815
54.347	146.725	336.640
43.673	147.661	343.286
32.880	148.198	349.941
22.066	148.252	356.361
11.149	147.919	362.568
0.069	147.091	368.517
-10.944	145.788	374.254
-21.849	144.065	379.474
-32.920	142.056	384.235
-43.695	139.714	388.528
-54.548	137.070	392.171
-65.356	134.351	395.062
-75.970	131.419	397.245
-86.628	128.132	398.866
-97.112	124.694	399.806
-107.460	120.994	400.101
-117.743	116.985	399.797
-127.784	112.703	398.900
-137.431	108.278	397.443
-146.423	103.489	395.530
-154.759	98.358	393.191
-162.437	92.907	390.456
-169.459	87.156	387.357
-175.822	81.127	383.924
-181.527	74.840	380.187
-186.572	68.318	376.178
-190.958	61.580	371.927
-194.684	54.648	367.464
-197.748	47.544	362.821
-200.152	40.288	358.028
-201.893	32.902	353.115
-202.971	25.406	348.114
-203.387	17.822	343.055
-203.139	10.171	337.969
-202.226	2.474	332.886
-200.648	-5.247	327.837
-198.405	-12.972	322.852
-195.496	-20.680	317.963
-191.921	-28.349	313.201
-187.678	-35.958	308.594
-182.767	-43.486	304.176
-177.188	-50.913	299.975
-170.940	-58.216	296.023
-164.023	-65.374	292.350
-156.436	-72.367	288.987
-148.178	-79.174	285.966
-139.249	-85.773	283.315
-129.648	-92.142	281.067
-119.374	-98.262	279.251
-108.428	-104.111	277.899
-97.255	-109.299	276.958
-85.650	-114.006	276.365
-73.702	-118.366	275.945
-61.337	-122.528	275.960
-48.665	-126.462	276.052
-35.930	-130.226	276.404
-23.279	-133.769	277.144
-10.253	-137.332	278.002
2.941	-139.675	279.193
16.272	-141.352	280.468
29.787	-142.859	281.975
42.596	-144.036	283.956
55.443	-144.765	286.060
68.917	-144.085	288.266
81.574	-144.344	290.934
94.683	-143.560	293.807
107.669	-142.205	296.841
120.429	-140.261	299.939
132.675	-138.429	303.273
144.486	-135.835	306.737
155.685	-132.753	310.283
166.226	-129.070	313.913
176.007	-124.583	317.633
184.917	-119.641	321.356
193.590	-114.267	325.418
201.470	-108.384	329.342
208.606	-102.244	333.388
215.115	-95.644	337.290
220.994	-88.973	341.319
226.126	-82.126	345.139
230.526	-75.122	348.746
234.210	-67.978	352.139
237.192	-60.712	355.313
239.487	-53.342	358.265
241.110	-45.885	360.992
242.075	-38.358	363.492
242.399	-30.781	365.761
242.095	-23.169	367.795
241.180	-15.542	369.592
239.666	-7.916	371.148
237.570	-0.310	372.461
234.907	7.259	373.526
231.691	14.774	374.342
227.937	22.216	374.905
223.660	29.568	375.211
218.876	36.812	375.257
213.598	43.930	375.041
207.843	50.906	374.559
201.624	57.720	373.809
194.957	64.356	372.786
187.857	70.795	371.487
180.338	77.021	369.911
172.416	83.015	368.052
164.105	88.759	365.909
155.421	94.237	363.478
146.377	99.429	360.756
136.990	104.320	357.739
127.275	108.890	354.425
117.245	113.122	350.811
106.916	116.999	346.893
96.303	120.502	342.668
85.420	123.615	338.133
74.284	126.319	333.284
62.908	128.597	328.120
51.307	130.431	322.636
39.497	131.803	316.829
27.929	132.819	311.150
16.180	133.507	305.688
4.337	133.732	300.221
-7.478	133.641	295.087
-18.981	132.980	290.084
-30.779	131.879	285.115
-42.061	130.180	280.341
-53.175	128.024	275.826
-63.635	125.166	271.701
-74.228	121.708	267.761
-84.236	117.740	264.341
-93.731	113.171	261.485
-102.941	108.165	259.080
-111.757	102.843	257.262
-119.958	97.049	256.121
-127.608	91.035	255.612
-134.771	84.579	255.746
-141.261	77.736	256.376
-146.854	70.642	257.691
-151.866	63.281	259.570
-156.227	55.609	261.951
-159.745	47.675	264.734
-162.759	39.296	267.980
-165.023	30.787	271.613
-166.946	21.891	275.812
-167.862	12.983	280.455
-168.454	4.000	285.547
-168.290	-4.985	290.926
-167.399	-13.959	296.544
-165.813	-22.910	302.352
-163.561	-31.824	308.301
-160.672	-40.690	314.342
-157.176	-49.495	320.428
-153.103	-58.226	326.509
-148.483	-66.870	332.537
-143.346	-75.416	338.462
-137.721	-83.850	344.238
-131.638	-92.160	349.813
-125.126	-100.334	355.142
-118.216	-108.358	360.173
-110.938	-116.221	364.859
-103.321	-123.909	369.152
-95.394	-131.410	373.002
-87.188	-138.712	376.361
-78.733	-145.802	379.181
-70.058	-152.667	381.412
-61.192	-159.295	383.006
-52.167	-165.672	383.914
-43.010	-171.788	384.088
-33.665	-178.022	383.930
-24.498	-183.926	383.021
-15.409	-189.390	381.708
-6.088	-194.475	380.041
3.213	-198.910	377.842
12.226	-202.743	375.221
21.791	-206.267	372.211
31.382	-209.234	368.685
41.208	-211.614	364.861
51.214	-213.297	360.667
61.026	-214.130	356.219
69.665	-213.849	351.290
79.044	-213.217	346.441
87.821	-211.734	341.483
96.266	-209.589	336.462
104.427	-207.306	331.645
111.585	-205.024	326.756
118.226	-202.648	321.879
125.010	-197.557	316.913
