NO_OF_FRAMES	6000
NO_OF_DATA_TYPES	3
FREQUENCY	100
TIME_STAMP	2020-09-27, 17:14:10
DATA_INCLUDED	Position
DATA_TYPES	Mass_pos_X	Mass_pos_Y	Mass_pos_Z

Mass_pos_X	Mass_pos_Y	Mass_pos_Z	
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
68.346	-295.800	271.481
63.636	-289.299	276.724
58.542	-281.634	283.148
55.931	-265.914	287.983
52.668	-248.913	293.007
49.789	-231.353	298.248
45.977	-212.954	303.662
42.732	-194.022	309.114
38.757	-175.890	314.774
32.074	-166.173	321.825
32.745	-134.881	325.202
29.224	-114.573	330.086
25.120	-94.208	334.410
21.226	-73.297	338.233
17.407	-51.631	341.798
12.779	-29.058	345.305
7.801	-7.329	348.036
3.587	13.298	349.691
-0.676	33.109	350.069
-4.525	52.722	349.170
-8.142	72.094	347.178
-11.380	91.372	344.239
-14.244	110.591	340.365
-16.819	129.920	336.113
-18.835	148.625	331.772
-20.603	166.297	327.739
-21.801	183.390	323.654
-23.092	199.992	319.231
-24.807	215.978	314.177
-26.956	231.601	308.656
-29.293	246.245	302.475
-32.204	259.682	296.173
-33.731	271.721	290.243
-36.331	282.608	285.582
-39.492	292.648	283.052
-42.187	301.829	282.603
-43.712	309.406	283.012
-45.241	315.666	283.704
-45.761	320.901	283.924
-45.331	325.629	283.981
-44.142	329.365	283.832
-42.904	331.695	283.913
-41.916	332.174	283.948
-41.417	330.649	284.439
-41.123	327.366	285.671
-40.459	322.724	287.735
-39.498	316.766	290.289
-38.463	309.695	293.207
-37.285	301.617	296.497
-35.897	292.271	300.295
-34.888	281.604	305.110
-33.886	269.794	310.793
-32.989	256.876	317.245
-31.999	242.519	324.043
-30.850	227.248	331.112
-28.984	211.321	337.840
-26.068	195.392	343.962
-22.090	179.744	349.341
-17.404	164.426	353.954
-13.340	148.471	357.900
-9.931	131.817	361.110
-6.647	114.358	363.423
-3.481	96.461	365.169
-0.645	78.456	366.239
1.694	60.247	366.786
3.528	42.069	367.044
5.179	23.880	366.653
7.040	5.595	365.371
9.305	-12.687	362.993
11.766	-30.836	359.432
14.562	-48.618	354.571
17.585	-66.366	348.229
21.341	-84.629	340.463
25.582	-103.771	331.377
30.501	-123.365	321.965
35.613	-141.615	312.597
37.973	-164.271	304.370
41.852	-181.206	296.507
45.348	-198.928	289.470
49.350	-216.200	283.008
53.687	-232.650	276.845
58.390	-248.251	270.868
63.795	-262.915	265.162
69.037	-276.162	259.958
73.329	-287.897	255.339
75.818	-296.818	251.111
77.159	-298.477	246.589
75.662	-300.191	243.171
72.833	-302.369	240.927
70.983	-305.471	239.617
69.174	-310.113	238.666
67.698	-314.592	237.829
67.839	-318.499	237.087
68.355	-322.468	236.892
69.582	-326.068	237.834
71.022	-327.958	239.922
72.278	-327.123	242.698
72.690	-323.495	245.926
72.130	-317.533	249.391
71.260	-309.135	253.033
69.696	-298.496	256.962
64.853	-284.240	261.032
61.518	-269.742	265.985
59.684	-255.047	271.704
57.804	-239.473	278.276
55.849	-224.213	285.503
53.773	-208.832	293.111
51.396	-193.512	300.213
48.501	-178.998	306.819
44.879	-165.983	312.826
42.378	-148.923	318.376
38.320	-135.254	323.847
34.582	-120.364	328.977
30.282	-105.681	333.594
26.423	-89.433	337.363
22.352	-72.426	340.629
18.945	-54.567	343.208
16.273	-36.140	345.094
14.454	-17.104	346.197
13.240	0.994	346.386
12.135	19.239	345.357
10.807	37.269	343.373
9.016	55.537	340.781
6.825	73.863	337.712
4.033	92.343	334.970
0.775	110.712	332.365
-2.811	128.707	329.708
-6.589	146.062	326.806
-10.423	162.511	323.470
-14.176	177.791	319.509
-17.712	191.636	314.732
-20.895	203.781	308.949
-24.808	215.403	301.949
-31.078	226.530	294.730
-34.838	236.452	286.673
-37.934	245.353	278.830
-39.909	253.223	271.579
-40.855	260.217	265.603
-41.274	267.104	261.559
-40.831	274.137	259.413
-39.905	281.120	258.688
-39.569	286.447	258.475
-39.698	290.160	258.716
-40.173	292.300	259.351
-40.869	292.910	260.322
-41.665	292.030	261.570
-42.439	289.702	263.036
-43.068	285.967	264.660
-43.430	280.867	266.383
-43.402	274.443	268.148
-42.863	266.738	269.894
-41.690	257.792	271.563
-39.761	247.646	273.095
-36.263	236.812	275.220
-30.975	224.793	278.122
-25.558	212.247	282.402
-20.601	199.696	287.716
-15.459	187.228	293.599
-10.980	174.762	300.004
-7.123	161.615	306.649
-3.768	147.805	313.316
-0.795	133.348	319.783
1.914	118.263	325.830
4.480	102.566	331.238
7.021	86.275	335.784
9.658	69.407	339.250
12.510	51.980	341.416
15.697	34.010	342.059
17.555	15.638	342.148
19.647	-2.667	341.022
20.935	-20.742	339.528
22.330	-39.219	337.153
23.995	-57.431	334.265
25.857	-75.650	330.872
28.677	-94.166	326.561
31.868	-112.740	322.019
35.778	-131.197	317.088
40.339	-148.394	311.746
42.772	-169.558	308.020
47.751	-185.629	302.517
52.674	-203.036	297.805
57.484	-219.216	293.176
61.081	-233.253	288.134
62.715	-244.633	282.220
63.508	-253.677	275.881
63.284	-260.643	269.639
62.953	-266.874	264.113
62.773	-272.555	259.449
63.012	-278.679	255.716
64.046	-285.791	252.442
65.700	-294.011	249.471
67.901	-303.087	247.228
70.096	-311.620	246.031
72.104	-318.780	245.751
73.736	-323.487	245.840
74.482	-325.812	246.091
75.013	-325.811	246.550
74.260	-322.977	247.008
73.085	-318.601	247.830
71.898	-313.179	249.088
70.397	-306.776	250.895
68.023	-298.533	253.084
64.866	-288.317	255.726
60.948	-276.750	259.278
57.890	-265.146	263.780
54.931	-253.928	268.796
52.365	-242.945	273.935
50.726	-232.613	279.061
49.319	-222.896	284.314
48.090	-213.211	289.844
47.130	-203.259	295.796
45.370	-191.370	301.827
42.912	-177.183	307.548
38.428	-162.765	313.616
34.857	-143.829	317.787
31.091	-125.146	321.869
27.166	-108.201	326.298
23.066	-90.197	330.123
19.082	-73.351	332.896
14.946	-56.747	335.003
11.128	-40.487	336.165
7.229	-23.896	336.398
3.034	-7.062	335.762
-0.582	9.749	334.288
-3.957	26.735	332.021
-7.307	43.879	329.157
-9.974	61.661	325.792
-12.974	78.729	322.547
-15.578	97.134	319.272
-18.963	115.596	316.703
-22.585	132.346	313.831
-25.954	147.708	310.467
-28.950	161.951	306.557
-31.525	175.527	302.312
-33.982	188.474	297.812
-35.681	200.923	293.284
-37.001	212.789	288.871
-37.665	224.026	284.744
-37.872	234.502	280.829
-38.429	243.527	276.482
-40.254	250.630	271.591
-42.255	255.865	266.599
-44.629	260.069	262.385
-46.605	263.569	259.411
-47.914	267.068	257.907
-48.763	270.298	257.669
-48.790	273.096	258.784
-47.721	275.217	261.136
-45.801	276.205	263.942
-44.424	275.306	266.350
-43.677	272.431	268.108
-43.703	267.860	269.761
-43.613	262.126	271.632
-43.012	255.540	274.066
-41.381	248.230	276.880
-39.525	239.866	279.919
-37.270	230.626	283.390
-34.900	220.457	287.254
-33.182	209.102	291.155
-31.514	196.540	294.989
-29.790	183.204	299.064
-27.913	169.411	303.624
-25.555	155.741	308.698
-22.530	142.539	314.367
-19.155	129.453	320.229
-15.620	116.260	325.999
-11.284	102.532	331.545
-7.999	88.469	336.644
-4.969	73.830	340.951
-2.667	58.495	344.154
-1.393	42.899	346.067
0.428	26.906	346.947
1.321	10.682	347.201
2.674	-5.272	346.463
4.749	-21.159	344.524
7.437	-36.997	341.514
10.631	-52.807	337.562
14.220	-68.607	332.797
18.096	-84.416	327.349
22.151	-100.254	321.347
26.276	-116.138	314.921
30.362	-132.090	308.199
33.520	-149.187	301.688
36.784	-166.760	295.982
41.965	-182.118	290.082
47.186	-198.623	285.247
52.948	-213.963	280.810
58.531	-226.900	276.385
63.081	-236.966	271.884
65.422	-244.073	267.439
67.412	-249.220	263.565
68.083	-253.411	260.506
68.031	-257.491	258.220
66.882	-261.888	256.247
64.120	-265.769	254.473
62.480	-270.192	253.057
60.767	-274.338	251.947
60.863	-278.642	251.041
61.700	-282.600	250.485
63.586	-286.208	250.391
66.843	-289.272	250.990
71.601	-292.022	252.776
73.352	-291.685	255.034
74.668	-289.178	257.584
75.070	-285.034	260.442
73.551	-278.095	263.018
70.087	-267.873	265.415
67.194	-255.988	268.441
63.929	-242.744	272.377
60.142	-228.863	277.244
56.706	-215.529	282.964
53.716	-202.747	288.908
51.189	-190.031	294.552
48.190	-178.297	299.630
43.776	-170.605	304.255
41.385	-157.125	308.099
38.898	-144.078	311.834
35.588	-133.723	316.060
33.491	-121.040	319.951
31.688	-108.761	323.832
30.371	-95.133	326.673
29.358	-80.897	328.771
28.130	-66.030	330.381
26.756	-50.480	331.502
25.526	-35.063	331.966
23.958	-20.157	331.292
22.041	-5.356	329.602
19.752	10.197	328.001
17.114	26.286	326.419
14.153	42.700	324.788
10.892	59.224	323.036
7.356	75.644	321.094
3.569	91.746	318.893
-0.443	107.318	316.362
-4.658	122.146	313.431
-9.049	136.015	310.032
-13.594	148.712	306.093
-18.267	160.023	301.546
-23.043	169.736	296.320
-27.797	178.949	290.256
-32.017	187.838	283.728
-34.578	195.967	276.741
-35.198	203.072	269.652
-33.857	208.615	263.083
-32.290	213.617	258.041
-30.860	218.586	254.540
-29.369	223.720	252.101
-28.462	228.734	250.605
-27.471	233.295	249.891
-27.184	237.829	250.214
-28.475	241.947	252.024
-30.692	245.066	254.922
-33.186	246.599	258.504
-35.304	245.960	262.371
-37.549	243.324	265.980
-38.543	238.996	269.211
-39.057	233.740	271.926
-38.965	227.872	273.740
-37.356	221.251	274.516
-34.626	213.094	274.959
-30.297	203.037	275.992
-25.355	191.947	278.118
-21.137	180.584	281.269
-18.035	169.549	285.324
-15.242	159.007	290.193
-12.966	148.495	295.784
-10.936	138.592	301.953
-8.864	128.388	308.328
-7.198	117.751	314.762
-6.088	106.851	321.182
-5.764	95.476	327.368
-5.609	83.391	332.888
-4.990	70.664	337.539
-3.773	57.250	340.686
-2.569	43.250	342.217
-1.041	28.747	342.659
1.121	13.802	341.841
3.172	-1.912	340.440
5.571	-17.596	338.318
8.218	-32.766	335.526
10.506	-47.799	332.116
13.142	-63.382	327.917
16.143	-79.324	323.075
19.526	-95.430	317.732
23.307	-111.508	312.036
27.503	-127.366	306.129
32.131	-142.811	300.156
37.208	-157.650	294.263
42.750	-171.690	288.593
48.775	-184.739	283.292
52.686	-194.790	277.393
54.857	-201.433	270.908
55.969	-205.887	264.615
56.448	-209.645	259.170
56.250	-213.297	254.747
54.930	-217.587	251.451
53.008	-222.726	249.048
51.294	-228.597	247.126
50.517	-234.801	245.060
50.004	-240.826	242.821
49.932	-246.225	240.539
50.005	-251.230	238.697
50.640	-255.501	237.262
52.112	-259.261	236.237
55.210	-262.516	235.717
58.638	-264.115	236.020
61.080	-262.984	236.967
62.659	-259.529	238.330
63.606	-253.943	239.996
64.147	-246.467	242.211
63.430	-237.356	245.187
60.921	-227.964	249.210
56.810	-218.766	254.125
52.033	-209.633	259.684
47.313	-200.643	265.557
42.472	-191.219	271.612
38.737	-181.720	277.749
35.520	-171.665	283.597
32.601	-162.537	289.225
30.895	-152.259	293.824
30.277	-140.488	297.840
29.166	-129.760	302.395
28.251	-118.228	307.139
27.973	-106.770	311.713
27.468	-94.162	316.116
27.015	-81.001	320.355
25.422	-67.482	324.072
23.101	-53.009	327.468
20.875	-38.394	330.413
19.055	-22.737	332.589
16.866	-8.547	333.819
14.769	6.472	334.427
12.535	21.393	334.213
9.345	36.629	333.545
5.786	51.497	332.155
1.206	66.251	330.968
-3.417	80.188	329.326
-7.206	93.270	326.971
-11.006	105.632	323.876
-14.219	117.271	320.415
-17.435	127.841	316.571
-20.546	138.257	312.390
-23.195	148.432	307.211
-25.089	158.484	300.998
-26.195	168.041	294.019
-26.543	176.977	286.842
-26.599	185.168	279.947
-26.014	192.762	273.489
-24.622	199.324	268.086
-24.197	205.945	264.433
-25.459	212.778	262.601
-27.560	219.235	262.179
-29.337	224.617	262.461
-30.545	228.616	262.796
-31.839	231.341	262.997
-32.994	232.883	263.301
-33.878	233.124	263.553
-34.152	232.513	263.658
-34.052	230.989	263.660
-33.744	228.442	263.760
-33.253	224.801	264.043
-32.556	220.436	264.521
-31.882	215.356	264.976
-29.955	209.411	265.263
-26.110	201.630	266.204
-22.800	193.848	268.807
-20.174	186.138	272.880
-18.375	178.548	277.988
-17.445	170.900	284.043
-17.318	162.497	290.855
-17.398	153.299	298.058
-15.580	142.305	304.776
-13.695	130.585	310.659
-12.326	118.691	315.789
-11.918	107.041	320.654
-10.148	94.885	324.777
-8.330	82.424	328.272
-5.786	69.636	330.982
-2.980	56.227	332.869
0.738	42.273	334.276
3.454	28.445	335.370
6.357	14.583	335.742
9.394	0.441	335.395
12.232	-13.444	334.044
16.036	-28.183	331.578
19.417	-42.719	328.234
22.812	-56.994	324.400
26.590	-69.847	319.960
29.487	-84.586	315.353
32.518	-97.971	310.630
35.346	-110.643	305.846
37.309	-123.520	301.299
39.137	-134.912	296.780
39.792	-148.144	292.628
40.445	-160.894	288.309
42.162	-170.204	283.457
43.685	-181.530	278.614
45.791	-193.157	273.770
48.061	-203.709	269.104
50.400	-213.337	264.768
52.707	-221.710	260.904
54.391	-228.362	257.459
55.555	-233.246	254.412
56.870	-237.362	251.859
57.997	-240.705	249.631
59.050	-244.376	247.646
60.238	-248.064	245.804
61.319	-251.466	244.422
62.184	-253.411	243.550
62.143	-254.064	243.318
61.183	-253.154	243.710
59.642	-250.728	244.741
58.313	-247.272	246.237
56.774	-243.644	248.182
55.499	-240.154	250.353
54.569	-236.049	252.585
54.154	-231.836	255.092
53.642	-226.285	258.021
53.028	-219.098	261.339
52.134	-209.650	265.066
50.305	-199.117	269.357
48.387	-187.868	274.040
46.200	-176.656	278.924
43.780	-166.379	283.934
41.961	-155.438	288.673
40.154	-143.412	293.040
38.768	-129.799	297.108
36.107	-119.206	301.668
33.441	-106.820	306.230
30.179	-94.269	311.028
26.746	-80.108	315.853
23.481	-66.855	320.320
19.765	-53.785	324.389
16.390	-39.934	327.855
12.559	-25.631	330.762
9.201	-11.415	332.703
6.272	2.398	333.602
3.613	16.493	333.645
0.572	30.409	333.294
-1.675	43.884	332.129
-3.034	56.995	330.060
-4.839	69.998	327.358
-6.480	82.814	324.188
-8.136	95.342	320.772
-9.405	107.480	317.244
-10.964	119.306	313.457
-12.440	130.579	309.196
-13.913	141.400	304.487
-15.164	151.611	299.443
-16.103	161.318	294.342
-17.255	170.449	289.432
-18.478	179.011	284.986
-20.688	187.134	281.223
-23.841	194.864	278.485
