NO_OF_FRAMES	6000
NO_OF_DATA_TYPES	3
FREQUENCY	100
TIME_STAMP	2020-09-27, 17:15:17
DATA_INCLUDED	Position
DATA_TYPES	Mass_pos_X	Mass_pos_Y	Mass_pos_Z

Mass_pos_X	Mass_pos_Y	Mass_pos_Z	
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
67.942	-335.449	263.271
63.699	-332.101	269.727
60.301	-324.740	276.475
58.174	-311.361	281.243
56.096	-296.863	286.228
53.755	-281.303	291.389
51.150	-264.721	296.711
48.695	-247.015	302.037
45.533	-227.957	307.326
42.501	-208.241	312.702
39.288	-187.861	318.139
34.106	-171.609	324.719
32.612	-144.670	328.344
28.713	-124.717	333.127
24.917	-105.728	336.893
21.577	-86.635	339.647
18.027	-67.953	341.354
14.443	-49.090	342.191
10.481	-29.668	341.944
6.349	-9.972	341.005
2.211	9.840	338.966
-2.100	29.943	336.120
-6.493	50.339	332.625
-10.703	71.482	328.820
-14.512	93.062	325.183
-17.452	114.808	321.672
-20.304	136.972	318.336
-23.245	158.434	315.246
-25.794	178.592	311.893
-26.649	197.741	308.326
-27.098	215.820	304.704
-28.047	232.919	301.127
-29.147	248.868	297.716
-30.590	263.598	294.517
-32.072	276.908	291.419
-34.278	288.574	288.386
-35.975	298.500	284.682
-38.119	306.465	279.862
-40.151	312.409	274.395
-41.539	316.414	269.221
-42.281	319.320	265.533
-43.876	322.056	263.835
-46.090	324.673	264.090
-48.114	326.921	266.233
-49.009	328.021	269.924
-48.470	327.687	274.070
-45.893	326.343	277.776
-42.304	323.859	281.047
-38.523	319.778	284.137
-35.225	313.574	287.312
-32.433	305.384	290.589
-30.169	295.346	293.984
-28.454	283.598	297.513
-27.311	270.277	301.191
-26.761	255.520	305.035
-25.353	239.922	308.891
-23.292	223.321	312.716
-20.507	205.962	317.008
-18.278	188.353	321.900
-16.233	171.109	327.507
-14.775	154.422	333.679
-13.064	137.406	340.013
-10.961	120.173	345.863
-8.749	102.554	350.612
-5.626	84.276	353.514
-2.108	65.744	355.002
1.872	46.353	354.849
6.404	26.220	353.295
10.224	6.078	351.163
13.744	-14.413	347.895
17.792	-35.068	344.086
22.031	-55.502	339.854
26.423	-75.793	335.128
30.582	-95.790	329.836
34.953	-115.959	324.171
38.997	-136.026	318.294
42.862	-156.342	312.554
46.914	-176.259	306.582
51.046	-196.027	300.844
55.485	-215.610	295.607
59.420	-234.174	290.982
61.893	-250.037	285.848
63.133	-262.444	278.237
62.472	-271.264	269.548
59.803	-277.004	261.719
58.647	-282.960	255.549
58.984	-290.046	250.754
59.200	-297.600	246.928
59.450	-305.772	243.676
60.365	-314.983	240.778
62.204	-324.897	238.436
64.685	-334.191	236.917
68.202	-341.842	235.838
71.457	-346.693	235.030
73.610	-348.951	234.930
73.802	-348.653	235.573
72.952	-346.179	236.880
69.871	-340.510	238.404
65.983	-332.759	240.521
63.041	-324.342	243.247
60.387	-314.793	246.412
58.896	-303.991	250.012
57.366	-291.702	254.544
55.523	-279.170	260.226
52.670	-267.033	266.734
48.917	-254.927	273.615
45.353	-243.062	280.524
41.386	-230.251	287.619
38.131	-216.855	294.366
35.150	-203.065	300.985
33.126	-188.840	307.201
32.372	-173.886	313.124
31.513	-158.295	319.487
29.160	-139.996	325.198
25.514	-121.131	330.712
20.471	-103.126	336.370
15.939	-84.856	341.014
11.534	-66.489	344.906
7.422	-47.695	348.406
2.808	-29.023	351.238
-2.108	-10.463	353.367
-7.127	7.994	354.757
-12.050	26.357	355.373
-16.678	44.634	355.180
-20.812	62.835	354.141
-24.253	80.967	352.223
-26.802	99.041	349.388
-28.258	117.065	345.603
-28.424	135.048	340.831
-28.204	152.346	335.987
-28.385	168.311	331.156
-28.737	183.444	326.186
-28.911	198.241	320.933
-29.057	212.506	315.067
-29.163	226.320	308.794
-29.500	239.256	302.119
-29.917	250.448	295.109
-30.326	260.024	288.307
-31.748	268.140	282.515
-35.507	274.940	278.359
-41.816	281.145	276.471
-47.041	285.813	276.278
-52.005	288.970	277.025
-55.643	290.995	277.897
-56.214	292.835	278.176
-53.479	295.260	278.223
-48.474	297.842	278.318
-42.785	299.408	278.378
-38.349	298.980	278.590
-36.265	296.030	278.961
-35.419	290.716	279.447
-34.841	283.618	280.315
-34.670	275.201	281.561
-33.458	265.746	283.288
-32.751	255.310	285.943
-32.629	243.910	289.437
-32.827	231.610	293.650
-33.335	218.513	298.544
-33.629	204.523	304.034
-33.866	189.734	310.188
-33.606	174.329	316.756
-31.515	159.477	323.406
-27.854	144.795	329.670
-22.881	129.902	335.084
-17.414	115.208	339.841
-12.059	100.587	343.918
-6.828	85.317	347.071
-1.792	69.579	349.259
1.895	53.285	350.149
5.511	36.438	349.971
8.141	19.011	348.795
9.967	1.134	346.814
12.296	-16.871	344.093
14.968	-35.046	340.471
18.342	-53.589	335.982
21.985	-72.172	330.882
26.425	-90.707	325.414
30.537	-108.504	319.559
33.731	-126.330	313.723
36.487	-142.792	307.674
36.393	-166.153	303.146
40.197	-180.534	297.353
42.473	-198.143	292.909
45.196	-214.098	288.552
48.727	-228.864	283.961
53.180	-242.353	279.113
58.668	-254.477	273.989
64.434	-263.867	269.142
69.007	-269.723	265.114
72.123	-274.235	262.289
74.496	-279.679	260.322
75.695	-285.210	258.291
76.235	-291.613	255.886
75.610	-298.820	253.443
74.210	-306.153	251.761
72.338	-312.411	251.160
70.922	-316.267	251.415
70.641	-318.149	252.346
70.347	-317.956	253.670
70.466	-316.504	255.451
70.531	-313.670	257.627
70.088	-309.541	260.080
69.173	-304.284	262.845
67.766	-296.767	265.673
66.495	-287.514	268.924
65.540	-275.685	272.532
65.113	-262.128	277.050
64.792	-247.910	282.568
64.065	-234.402	288.634
62.772	-221.431	294.346
61.132	-209.250	299.684
58.780	-197.328	304.256
55.749	-186.032	308.580
51.263	-175.959	313.199
46.307	-163.715	318.164
42.143	-146.291	322.348
37.043	-130.883	327.107
32.614	-114.319	331.070
29.227	-97.204	334.359
26.586	-80.059	336.796
24.189	-62.924	338.691
22.719	-44.947	339.786
21.475	-27.982	339.774
19.723	-11.529	338.460
17.691	5.006	336.141
15.644	21.752	333.336
13.713	39.761	330.461
11.529	57.533	327.366
9.090	74.968	324.015
6.392	91.965	320.372
3.434	108.425	316.400
0.213	124.247	312.065
-3.274	139.331	307.330
-7.029	153.577	302.159
-11.055	166.886	296.516
-15.354	179.156	290.367
-19.929	190.288	283.673
-24.783	200.182	276.401
-28.808	209.157	269.271
-31.678	217.491	262.756
-33.652	225.654	257.209
-34.797	233.395	252.902
-34.484	241.115	249.874
-33.127	248.669	247.731
-30.604	255.445	246.293
-29.086	260.866	245.430
-28.457	264.928	245.123
-28.604	267.626	245.353
-29.413	268.953	246.101
-30.770	268.906	247.349
-32.560	267.479	249.078
-34.670	264.666	251.269
-36.985	260.463	253.903
-37.787	254.928	256.570
-37.816	248.511	259.252
-37.189	241.061	262.125
-35.294	232.721	265.370
-32.458	223.724	269.209
-28.746	213.953	273.662
-23.939	203.717	278.798
-18.589	193.138	284.502
-13.733	182.379	290.854
-9.569	170.925	297.544
-6.044	158.801	304.399
-3.108	146.032	311.244
-0.709	132.643	317.905
1.205	118.659	324.206
2.685	104.105	329.974
3.783	89.008	335.034
4.550	73.391	339.210
6.443	57.354	341.695
8.539	40.812	343.368
10.637	23.837	343.960
12.889	7.683	343.780
14.463	-9.648	342.880
16.120	-26.415	341.557
17.956	-42.946	339.511
20.056	-59.508	336.819
22.577	-76.367	333.585
25.487	-93.655	329.579
30.039	-111.803	325.144
34.080	-128.065	320.179
37.010	-145.764	315.999
39.711	-160.569	310.561
42.776	-174.233	304.602
46.797	-188.506	298.855
50.839	-201.683	292.798
53.321	-212.364	286.063
55.372	-220.736	279.004
57.062	-227.630	272.238
57.689	-233.144	265.935
58.286	-238.956	260.423
58.450	-245.121	255.686
58.193	-251.860	251.588
58.329	-260.157	247.699
59.370	-269.708	244.159
61.620	-280.306	241.770
64.191	-290.030	240.642
66.777	-297.657	240.278
68.683	-302.476	240.722
69.855	-304.705	241.039
68.329	-303.098	239.412
65.631	-298.498	237.918
63.467	-292.474	237.573
61.576	-286.001	238.043
60.632	-279.296	239.158
59.674	-271.403	240.930
58.497	-262.310	243.498
57.058	-252.644	247.064
55.301	-243.379	251.270
53.517	-235.100	255.837
51.576	-227.303	260.752
49.427	-219.748	266.071
47.793	-212.707	271.876
47.120	-205.685	278.330
46.107	-197.026	285.115
44.416	-186.153	291.777
41.607	-172.738	297.701
37.576	-157.778	303.100
33.226	-141.100	307.875
29.459	-122.530	311.925
24.685	-105.604	316.911
21.182	-87.904	321.675
18.178	-70.782	325.859
16.096	-54.927	328.749
14.016	-39.078	331.087
12.305	-23.564	332.298
10.576	-8.185	332.769
8.650	7.465	332.375
6.338	23.444	331.645
4.284	40.279	330.160
1.966	55.436	327.972
-0.167	71.208	325.361
-2.440	86.925	322.522
-5.384	102.328	319.426
-8.109	116.936	315.784
-10.391	130.602	311.417
-12.192	143.483	306.498
-13.539	155.658	301.453
-15.643	167.735	296.937
-18.446	179.934	293.037
-22.107	192.217	290.034
-26.369	203.954	287.814
-30.156	214.440	285.751
-33.663	223.595	283.432
-35.426	231.264	280.354
-36.730	237.794	276.542
-37.164	243.107	272.289
-36.467	247.170	268.231
-35.419	250.307	264.994
-34.879	252.945	262.949
-35.130	255.167	262.100
-35.767	256.804	262.146
-36.153	257.287	262.694
-35.675	256.564	263.484
-34.858	254.498	264.324
-33.783	251.129	265.268
-32.509	246.796	266.743
-31.593	241.816	268.980
-31.371	236.092	271.986
-31.609	229.659	275.859
-31.572	222.185	280.161
-30.599	213.442	284.239
-28.658	203.679	287.742
-25.607	192.913	290.598
-21.060	180.851	293.062
-16.080	167.639	295.438
-11.815	154.134	298.581
-8.255	140.122	302.073
-5.362	126.245	305.967
-2.793	112.458	310.190
-0.656	98.732	314.504
1.760	84.554	318.536
4.318	70.051	322.018
7.690	55.180	324.978
11.150	40.089	327.157
14.950	24.941	328.237
18.812	9.313	328.686
22.903	-6.010	328.278
26.787	-21.379	327.133
30.380	-36.788	325.301
33.600	-52.230	322.834
36.365	-67.699	319.782
38.590	-83.188	316.196
40.496	-98.622	312.409
42.298	-113.676	308.424
44.019	-129.105	304.551
47.089	-141.407	299.960
47.001	-162.932	297.673
50.571	-173.004	292.946
52.274	-185.964	288.950
53.017	-198.378	284.967
52.642	-209.186	280.922
52.214	-219.060	277.192
51.969	-228.260	273.804
53.170	-236.964	270.536
56.066	-245.804	267.301
60.744	-254.503	264.207
66.154	-262.509	261.694
70.782	-269.959	260.018
74.278	-275.561	258.790
76.166	-280.037	257.676
76.298	-283.616	256.586
75.360	-285.822	255.723
73.837	-286.360	255.276
71.870	-286.034	255.356
70.382	-284.903	256.015
68.936	-283.217	257.158
67.867	-280.398	258.722
66.427	-276.352	260.685
64.569	-270.904	263.015
62.532	-264.614	265.819
60.415	-257.255	268.891
59.318	-249.254	272.182
59.513	-240.538	275.612
60.402	-230.563	279.269
61.464	-220.101	283.489
62.131	-208.831	288.230
61.921	-197.228	293.220
60.578	-185.271	298.022
58.288	-173.701	302.511
53.364	-167.058	307.097
46.798	-162.468	312.602
47.361	-135.080	313.847
43.037	-120.676	317.432
38.800	-106.974	321.356
35.000	-92.067	324.615
32.205	-76.966	327.179
29.528	-61.854	329.153
27.373	-46.519	330.627
25.413	-31.230	331.021
23.114	-16.598	330.256
20.575	-1.841	328.486
17.851	13.146	326.107
15.860	28.435	323.416
13.170	44.042	320.456
10.748	59.028	317.025
7.904	73.901	313.424
4.884	88.582	309.801
2.719	102.964	306.162
0.413	116.463	302.003
-2.131	129.040	297.330
-5.008	140.658	292.149
-8.313	151.280	286.464
-12.142	160.869	280.282
-16.006	169.715	274.044
-19.681	178.147	268.147
-22.700	186.271	263.029
-24.699	194.464	259.037
-25.901	202.719	256.137
-25.737	210.849	254.431
-25.335	218.398	253.226
-25.074	225.027	252.270
-25.104	230.500	251.852
-25.369	234.805	251.894
-25.816	237.931	252.320
-26.389	239.867	253.051
-27.036	240.603	254.011
-27.702	240.126	255.123
-28.331	238.428	256.310
-28.871	235.496	257.494
-29.266	231.319	258.599
-29.491	226.021	259.814
-29.665	219.864	261.781
-29.563	213.366	264.955
-28.536	206.797	269.382
-26.797	199.963	274.859
-24.513	192.956	281.111
-22.028	185.609	288.008
-19.015	177.722	295.212
-16.206	168.825	301.982
-13.593	159.011	308.336
-11.162	148.375	314.291
-8.906	137.012	319.865
-6.812	125.014	325.075
-4.870	112.476	329.937
-3.069	99.492	334.471
-1.273	86.279	338.535
0.579	72.714	342.118
2.093	59.599	345.368
3.378	46.671	347.997
5.127	33.496	349.637
6.844	20.389	349.810
8.802	7.034	348.815
11.119	-6.457	346.792
13.288	-19.942	343.880
15.459	-33.543	339.933
17.928	-47.451	334.956
20.174	-60.901	329.302
22.790	-74.723	322.853
25.206	-88.298	315.948
28.255	-100.700	308.854
30.631	-115.017	301.709
33.491	-126.822	294.882
35.875	-140.441	288.642
37.514	-154.629	282.720
41.330	-164.115	276.216
44.321	-175.969	269.993
47.068	-187.446	263.830
49.334	-198.476	257.922
51.223	-208.531	252.424
52.529	-217.009	247.392
52.660	-223.553	242.930
52.611	-227.877	239.105
51.577	-230.409	236.172
51.325	-232.766	233.964
51.125	-234.851	232.145
51.394	-236.785	230.467
52.336	-238.733	228.680
52.936	-240.410	227.176
54.644	-242.154	226.054
55.937	-243.245	225.665
56.371	-243.296	226.101
55.931	-242.402	227.436
55.432	-240.295	229.377
54.596	-236.978	231.826
53.939	-232.568	234.732
52.905	-227.000	238.155
51.066	-220.217	242.068
48.906	-212.376	246.516
45.816	-203.291	251.585
42.673	-193.623	257.228
39.359	-183.075	263.376
36.669	-172.170	269.765
34.544	-160.904	276.189
32.194	-150.536	282.848
31.247	-136.957	288.616
29.590	-125.123	294.641
28.079	-113.010	300.300
26.039	-101.436	305.851
23.729	-89.371	311.211
21.350	-77.464	316.275
18.720	-65.730	320.914
15.767	-54.207	324.665
12.721	-42.603	327.831
9.731	-30.665	330.352
6.836	-18.317	331.889
4.223	-5.635	332.583
1.618	7.202	332.313
-1.052	20.057	331.337
-3.897	32.723	329.358
-6.473	45.523	326.988
-8.864	58.556	324.307
-11.151	71.922	321.400
-13.417	85.718	318.350
-15.455	100.159	315.491
-17.574	114.658	313.076
-19.287	128.265	310.909
-20.581	141.030	308.594
-21.290	152.993	305.944
-21.471	164.187	302.978
-20.777	174.461	299.596
-20.813	183.794	295.756
-21.439	191.873	291.283
-22.143	198.337	286.148
-23.597	203.084	280.490
-25.528	206.443	274.896
-27.924	208.817	269.868
-30.229	210.566	265.823
-32.150	212.272	262.909
-33.872	213.956	261.018
-35.090	216.002	260.133
-35.968	218.206	260.307
-36.287	220.338	261.361
-36.301	221.597	262.894
-35.184	221.734	264.703
-33.120	220.920	266.871
-31.031	219.031	269.293
-28.749	215.959	271.536
-25.924	211.477	273.476
-23.603	205.273	274.775
-21.453	197.602	275.619
-19.142	188.398	276.269
-16.698	177.930	276.930
