NO_OF_FRAMES	6000
NO_OF_DATA_TYPES	3
FREQUENCY	100
TIME_STAMP	2020-09-26, 18:04:19
DATA_INCLUDED	Position
DATA_TYPES	Mass_pos_X	Mass_pos_Y	Mass_pos_Z

Mass_pos_X	Mass_pos_Y	Mass_pos_Z	
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
69.054	136.589	232.837
61.353	124.091	235.136
53.657	111.313	237.494
45.636	98.188	239.773
37.667	84.650	242.065
29.532	70.844	244.230
21.410	56.730	246.310
13.150	42.425	248.316
4.872	28.043	250.352
-3.466	13.557	252.320
-11.703	-0.991	254.210
-20.069	-15.504	256.064
-28.158	-29.935	257.809
-36.208	-44.300	259.438
-44.021	-58.277	261.031
-51.651	-72.226	262.460
-59.219	-86.170	263.635
-66.796	-100.584	264.710
-73.946	-113.867	265.794
-80.935	-127.202	266.693
-87.906	-140.120	267.505
-94.546	-152.622	268.257
-100.992	-164.707	268.920
-107.098	-176.516	269.574
-113.013	-187.725	270.100
-118.464	-198.529	270.556
-123.662	-208.834	270.940
-128.430	-218.605	271.215
-132.787	-227.844	271.409
-136.240	-235.568	271.273
-138.296	-240.520	270.336
-139.879	-244.332	269.364
-140.745	-247.362	269.426
-143.744	-255.223	270.143
-147.724	-265.396	271.139
-151.533	-275.365	272.036
-154.020	-282.612	272.456
-154.033	-284.617	272.022
-153.754	-286.232	271.733
-153.190	-287.446	271.579
-152.348	-288.251	271.553
-151.232	-288.637	271.645
-149.850	-288.594	271.847
-148.208	-288.114	272.150
-146.311	-287.187	272.547
-144.311	-286.300	273.248
-138.775	-277.266	272.092
-131.980	-265.341	270.334
-126.205	-255.779	269.230
-123.727	-253.836	270.035
-120.546	-251.053	271.001
-116.922	-247.395	271.911
-112.043	-241.348	272.311
-106.144	-233.146	272.179
-99.927	-224.228	271.850
-93.629	-214.747	271.565
-86.860	-204.759	271.255
-79.978	-194.116	270.782
-72.895	-183.071	270.413
-65.624	-171.555	269.816
-58.253	-159.523	269.156
-50.611	-147.073	268.312
-42.911	-134.358	267.466
-35.580	-122.628	266.412
-27.027	-108.138	265.130
-18.412	-93.658	264.090
-10.268	-80.084	262.599
-2.200	-66.316	260.966
6.135	-52.182	259.288
14.276	-38.274	257.552
22.527	-24.021	255.731
30.651	-9.741	253.837
38.890	4.568	251.775
46.978	18.839	249.749
54.963	33.004	247.568
62.861	47.106	245.362
70.598	61.068	243.096
78.233	74.738	240.745
85.584	88.207	238.375
92.722	101.371	236.024
99.617	114.241	233.715
106.246	126.751	231.391
112.405	138.849	229.113
118.140	150.283	227.106
123.456	161.054	225.363
128.356	171.163	223.876
132.843	180.611	222.640
136.920	189.401	221.645
140.592	197.533	220.886
143.862	205.008	220.355
146.733	211.829	220.045
149.209	217.997	219.948
151.294	223.512	220.057
152.990	228.376	220.365
154.302	232.592	220.865
155.234	236.159	221.549
155.787	239.080	222.410
155.967	241.355	223.442
155.777	242.987	224.636
155.220	243.977	225.986
154.300	244.325	227.485
153.019	244.034	229.124
151.383	243.104	230.897
149.394	241.538	232.797
147.056	239.336	234.816
144.373	236.501	236.948
141.347	233.032	239.184
137.983	228.932	241.518
134.284	224.203	243.942
130.253	218.844	246.450
125.895	212.859	249.034
121.212	206.248	251.686
116.208	199.012	254.400
110.887	191.153	257.168
105.253	182.673	259.983
99.308	173.573	262.838
93.056	163.854	265.726
86.501	153.517	268.638
79.647	142.564	271.569
72.496	130.997	274.511
65.053	118.816	277.457
57.462	106.352	280.226
49.684	93.582	282.837
41.793	80.638	285.279
33.787	67.342	287.372
25.633	53.865	289.280
17.411	40.279	290.849
9.120	26.590	292.234
0.816	12.824	293.407
-7.608	-0.989	294.223
-15.988	-14.814	294.808
-24.173	-28.679	295.140
-32.395	-42.445	295.103
-40.568	-56.117	294.884
-48.589	-69.693	294.279
-56.212	-82.993	293.521
-63.955	-96.264	292.457
-71.452	-109.717	291.019
-78.340	-122.508	289.485
-85.325	-134.952	287.670
-91.914	-147.223	285.683
-98.479	-158.940	283.552
-104.424	-170.505	281.272
-110.197	-181.578	278.824
-115.722	-192.174	276.242
-120.997	-202.316	273.550
-126.088	-211.777	270.888
-130.755	-220.835	268.003
-134.712	-229.432	265.150
-137.921	-235.914	261.886
-139.935	-239.986	258.056
-141.285	-243.499	254.423
-142.154	-246.279	251.424
-148.723	-261.287	250.871
-155.231	-276.073	250.325
-155.920	-278.190	247.351
-156.658	-279.732	244.551
-156.137	-281.521	241.784
-156.051	-282.521	239.300
-155.229	-283.468	237.180
-154.633	-283.664	235.131
-153.043	-283.862	233.342
-151.459	-283.508	231.889
-149.362	-282.956	230.658
-147.406	-281.592	229.569
-145.127	-280.323	228.563
-136.887	-265.906	225.365
-128.515	-250.984	222.488
-125.841	-248.198	222.445
-122.369	-245.245	222.679
-117.818	-239.786	222.799
-112.221	-231.892	222.656
-106.351	-223.447	222.697
-99.969	-214.536	222.788
-93.396	-204.944	223.001
-86.517	-194.867	223.368
-79.383	-184.286	223.887
-71.958	-173.166	224.456
-64.268	-161.674	225.187
-56.517	-149.772	225.926
-48.489	-137.488	226.779
-40.279	-124.822	227.580
-31.903	-111.962	228.507
-23.440	-98.642	229.349
-14.274	-83.668	230.393
-6.021	-70.991	231.458
2.509	-57.182	232.447
11.218	-43.042	233.570
19.870	-28.749	234.686
28.480	-14.457	235.711
37.021	-0.144	236.792
45.337	14.087	237.831
53.749	28.324	238.891
62.009	42.451	239.895
70.187	56.564	240.916
78.082	70.138	241.814
85.875	83.519	242.651
93.563	96.704	243.471
100.867	109.332	244.366
107.787	121.402	245.332
114.325	132.910	246.365
120.480	143.856	247.459
126.253	154.235	248.611
131.644	164.046	249.816
136.655	173.287	251.069
141.286	181.954	252.366
145.538	190.046	253.702
149.411	197.560	255.072
152.906	204.493	256.472
156.023	210.844	257.897
158.763	216.609	259.343
161.127	221.787	260.805
163.115	226.375	262.279
164.728	230.370	263.759
165.966	233.770	265.242
166.831	236.572	266.722
167.322	238.775	268.196
167.441	240.376	269.658
167.187	241.372	271.103
166.562	241.760	272.529
165.566	241.540	273.929
164.200	240.707	275.299
162.464	239.260	276.634
160.360	237.196	277.931
157.886	234.513	279.184
155.045	231.208	280.389
151.837	227.279	281.541
148.262	222.724	282.635
144.322	217.540	283.668
140.016	211.724	284.634
135.345	205.274	285.529
130.310	198.189	286.348
124.911	190.464	287.087
119.150	182.099	287.740
113.026	173.090	288.305
106.540	163.435	288.775
99.694	153.132	289.146
92.487	142.178	289.414
84.920	130.571	289.574
77.287	118.423	289.412
69.292	105.993	289.032
61.231	93.327	288.436
53.057	80.430	287.597
44.803	67.572	286.551
36.383	54.300	285.255
27.957	40.744	283.721
19.294	26.832	281.927
10.775	13.248	279.973
2.252	-0.406	277.775
-6.423	-14.006	275.413
-15.124	-27.510	272.816
-23.760	-40.961	270.088
-32.342	-54.307	267.187
-40.627	-67.331	264.128
-48.973	-80.592	260.962
-57.181	-93.881	257.631
-65.018	-106.850	254.230
-72.732	-118.875	250.685
-80.110	-131.143	247.034
-87.203	-143.189	243.365
-94.161	-154.765	239.784
-100.613	-166.045	236.057
-106.963	-176.830	232.464
-113.034	-187.156	228.926
-118.733	-197.001	225.443
-124.085	-206.363	222.072
-129.175	-215.132	218.889
-133.744	-223.382	215.737
-137.965	-231.101	212.817
-141.344	-237.080	209.700
-143.373	-240.642	205.912
-145.015	-243.475	202.769
-145.939	-245.373	200.794
-146.656	-247.038	199.103
-147.160	-248.464	197.694
-147.448	-249.648	196.568
-147.516	-250.584	195.723
-147.359	-251.268	195.158
-146.973	-251.696	194.873
-146.354	-251.863	194.866
-145.498	-251.764	195.138
-144.401	-251.394	195.686
-143.058	-250.750	196.512
-141.465	-249.827	197.613
-139.618	-248.619	198.989
-137.513	-247.123	200.639
-134.687	-244.799	203.509
-131.409	-241.213	206.894
-127.015	-235.869	209.773
-121.800	-228.779	212.434
-116.320	-220.999	215.274
-110.445	-212.658	218.342
-104.128	-203.799	221.389
-97.599	-194.487	224.701
-90.846	-184.440	228.012
-83.765	-174.003	231.470
-76.648	-163.152	235.093
-69.077	-151.881	238.586
-61.450	-140.191	242.207
-53.487	-128.298	245.617
-45.425	-116.162	249.145
-37.204	-103.760	252.480
-28.384	-90.086	255.693
-19.976	-77.791	258.828
-11.580	-65.152	261.859
-2.830	-51.943	264.748
5.893	-38.585	267.466
14.631	-25.148	270.049
23.315	-11.569	272.481
32.019	2.036	274.752
40.611	15.625	276.879
49.235	29.512	278.815
57.748	43.159	280.462
65.912	56.069	281.987
73.914	69.078	283.265
81.814	82.029	284.332
89.526	94.781	285.171
97.100	107.111	285.835
104.285	119.284	286.314
111.302	130.998	286.583
118.108	142.309	286.641
124.527	153.176	286.492
130.643	163.746	286.203
136.442	173.688	285.662
141.820	183.202	285.024
147.009	192.103	284.183
151.721	200.485	283.282
156.013	208.205	282.150
160.130	215.318	280.977
163.514	221.957	279.737
166.746	227.850	278.418
169.506	233.091	277.124
171.799	237.670	275.854
173.625	241.576	274.606
174.986	244.801	273.378
175.885	247.333	272.168
176.323	249.163	270.975
176.302	250.280	269.795
175.825	250.675	268.627
174.894	250.338	267.470
173.510	249.259	266.321
171.675	247.427	265.178
169.392	244.833	264.039
166.662	241.466	262.903
163.487	237.317	261.767
159.870	232.376	260.630
155.748	226.848	259.546
151.243	220.632	258.534
146.363	213.643	257.450
141.018	206.223	256.517
135.429	198.043	255.473
129.435	189.443	254.609
122.962	180.193	253.707
116.330	170.531	252.795
109.291	160.375	251.984
102.005	149.840	251.197
94.525	138.820	250.413
86.717	127.494	249.573
78.668	115.777	248.750
70.434	103.627	247.778
62.150	91.256	246.854
53.627	78.648	245.792
44.894	65.701	244.761
36.113	52.525	243.545
27.276	39.190	242.334
18.371	25.712	241.139
9.477	12.139	239.928
0.469	-1.454	238.739
-8.410	-14.931	237.390
-17.167	-28.400	236.048
-26.028	-41.880	234.820
-34.816	-55.232	233.452
-43.518	-68.625	232.240
-52.263	-82.062	231.024
-61.053	-96.221	230.002
-68.654	-107.374	228.601
-76.550	-119.661	227.410
-84.461	-131.559	226.250
-91.968	-143.218	225.190
-99.172	-154.518	224.278
-106.032	-165.383	223.425
-112.654	-175.811	222.641
-118.981	-185.851	221.990
-125.029	-195.401	221.402
-130.657	-204.425	220.979
-136.003	-212.946	220.801
-140.823	-221.043	220.723
-145.361	-228.366	220.786
-148.424	-233.210	220.284
-150.920	-236.439	219.457
-152.765	-239.406	219.253
-153.764	-240.671	219.196
-154.560	-241.824	219.556
-155.151	-242.850	220.305
-155.533	-243.733	221.415
-155.703	-244.460	222.858
-155.656	-245.015	224.604
-155.390	-245.385	226.626
-154.901	-245.555	228.896
-154.185	-245.509	231.386
-153.239	-245.234	234.066
-152.059	-244.714	236.909
-150.642	-243.936	239.887
-148.984	-242.884	242.971
-147.081	-241.544	246.133
-144.349	-239.087	250.001
-141.303	-236.335	254.341
-137.625	-231.753	257.986
-132.612	-224.946	261.109
-127.234	-217.571	264.051
-121.447	-209.655	267.092
-115.205	-201.223	269.884
-108.794	-192.222	272.761
-102.058	-182.723	275.489
-94.896	-172.789	278.100
-87.754	-162.423	280.506
-80.194	-151.609	282.808
-72.547	-140.426	284.845
-64.608	-128.996	286.816
-56.702	-117.659	288.510
-48.061	-104.844	289.714
-39.662	-92.730	291.078
-31.233	-80.296	292.097
-22.589	-67.629	292.713
-13.938	-54.824	293.213
-5.266	-42.120	293.318
3.281	-29.304	293.171
12.088	-16.479	292.732
20.877	-3.604	292.035
29.490	9.365	291.022
38.070	22.250	289.762
46.529	35.061	288.217
55.038	47.761	286.419
63.105	60.395	284.376
71.357	72.790	282.139
79.178	84.992	279.604
86.903	96.980	276.976
94.319	108.727	274.204
101.613	120.131	271.190
108.711	131.226	268.134
115.352	141.885	264.933
121.825	152.237	261.679
127.953	162.152	258.308
133.765	171.493	254.956
139.109	180.423	251.606
144.204	188.670	248.167
148.855	196.363	244.852
153.102	203.448	241.520
156.927	209.825	238.205
160.380	215.601	235.035
163.363	220.795	232.083
165.935	225.247	229.239
168.086	229.071	226.582
169.761	232.206	224.092
171.063	234.731	221.778
171.904	236.609	219.770
172.176	237.640	217.968
171.983	237.987	216.344
171.223	237.494	215.025
170.002	236.320	213.915
168.208	234.379	213.072
166.026	231.607	212.381
163.349	228.257	211.965
160.223	224.127	211.873
156.716	219.327	211.846
152.623	213.775	212.131
148.263	207.675	212.606
143.397	200.817	213.304
138.208	193.287	214.105
132.553	185.321	215.236
126.508	176.575	216.472
120.184	167.480	217.946
113.546	157.665	219.472
106.669	147.681	221.301
99.486	137.167	223.214
92.059	126.093	225.247
84.370	114.805	227.288
76.570	103.142	229.444
68.499	91.255	231.676
60.200	78.999	233.856
51.768	66.450	236.114
43.209	53.703	238.297
34.458	40.769	240.547
25.618	27.612	242.740
16.663	14.546	244.888
7.603	1.348	246.962
-1.228	-11.771	249.003
-10.331	-25.106	250.926
-19.086	-38.473	252.782
-28.013	-51.840	254.563
-36.658	-64.773	256.273
-45.621	-77.763	257.798
-54.225	-90.718	259.276
-63.010	-104.056	260.806
-70.865	-115.460	262.036
-78.986	-127.453	263.188
-86.762	-139.211	264.233
-94.338	-150.472	265.160
-101.661	-161.436	266.027
-108.794	-172.230	266.913
-115.672	-182.713	267.766
-122.228	-192.747	268.532
-128.396	-202.191	269.160
-134.110	-210.905	269.595
-139.304	-218.749	269.786
-143.911	-225.585	269.679
-147.866	-231.271	269.223
-151.102	-235.668	268.363
-153.554	-238.636	267.047
-155.302	-240.508	266.198
-156.832	-242.205	265.515
-158.136	-243.715	264.991
-159.204	-245.028	264.619
-160.029	-246.133	264.392
-160.601	-247.019	264.301
-160.912	-247.676	264.340
-160.953	-248.092	264.502
-160.715	-248.257	264.780
-160.190	-248.160	265.165
-159.369	-247.791	265.652
-158.243	-247.138	266.231
-156.804	-246.191	266.898
-155.042	-244.939	267.643
-152.950	-243.371	268.460
-150.518	-241.476	269.342
-147.737	-239.245	270.281
-144.429	-236.061	271.944
-140.250	-231.175	272.944
-135.318	-224.840	273.398
-129.748	-217.309	273.418
-123.658	-208.836	273.119
-117.164	-199.675	272.615
-110.382	-190.080	272.021
-103.429	-180.305	271.450
-96.193	-170.129	270.820
-88.712	-159.605	270.090
-80.996	-148.613	269.183
-72.994	-137.261	268.163
-64.840	-125.611	267.006
-56.749	-114.264	265.909
-47.924	-101.526	264.327
-38.911	-87.982	262.752
-30.381	-75.686	261.144
-21.825	-63.078	259.389
-12.948	-50.050	257.529
-3.970	-36.883	255.529
4.952	-23.678	253.436
13.959	-10.390	251.245
22.800	2.784	248.953
31.678	15.988	246.538
40.437	29.109	244.061
49.108	42.239	241.623
57.764	55.276	239.110
66.146	67.731	236.481
74.266	80.037	233.855
82.246	92.158	231.315
90.009	103.787	228.710
97.601	115.212	226.188
104.895	126.224	223.667
