NO_OF_FRAMES	6088
NO_OF_DATA_TYPES	3
FREQUENCY	100
TIME_STAMP	2020-09-26, 18:04:26
DATA_INCLUDED	Position
DATA_TYPES	Mass_pos_X	Mass_pos_Y	Mass_pos_Z

Mass_pos_X	Mass_pos_Y	Mass_pos_Z	
37.556	-91.079	263.136
40.644	-104.985	265.934
43.713	-118.357	268.414
46.502	-132.286	270.831
49.582	-145.301	272.998
52.009	-159.860	275.148
55.458	-170.609	277.066
58.240	-183.081	278.917
60.932	-194.838	280.601
63.378	-206.394	282.193
65.924	-217.311	283.669
68.154	-227.672	284.940
70.295	-237.490	286.106
72.354	-246.763	287.170
74.201	-255.314	288.057
75.942	-263.198	288.820
77.693	-270.474	289.484
79.041	-276.925	289.882
80.308	-282.531	290.208
81.288	-287.468	290.347
82.218	-291.544	290.402
82.825	-294.862	290.278
83.305	-297.487	290.076
83.590	-299.395	289.772
83.671	-300.473	289.303
83.721	-301.127	288.895
83.495	-300.975	288.283
83.196	-300.286	287.673
82.699	-298.861	286.934
82.124	-296.776	286.165
81.298	-293.919	285.246
80.338	-290.291	284.255
79.183	-285.911	283.170
77.869	-280.711	281.971
76.298	-274.789	280.642
74.639	-268.009	279.186
72.629	-260.522	277.593
70.532	-252.361	275.924
68.483	-243.494	274.180
66.081	-234.041	272.328
63.607	-224.038	270.364
61.073	-213.459	268.353
58.427	-202.390	266.253
55.675	-190.816	264.060
52.838	-178.886	261.810
49.932	-166.586	259.463
46.883	-154.162	257.084
43.559	-141.748	254.563
40.669	-127.908	252.008
37.838	-113.317	249.329
34.191	-100.759	246.689
31.009	-86.949	243.864
27.629	-73.440	240.994
24.334	-59.522	238.016
21.035	-45.470	235.047
17.757	-31.385	232.003
14.472	-17.210	229.006
11.197	-2.952	226.044
8.008	11.350	223.075
4.766	25.492	220.190
1.423	39.692	217.373
-1.744	53.872	214.631
-4.788	67.886	212.024
-7.749	81.311	209.491
-10.722	94.291	206.992
-13.681	107.094	204.623
-16.445	119.575	202.478
-18.990	131.575	200.360
-21.556	143.054	198.446
-23.969	154.108	196.689
-26.489	164.556	195.056
-28.699	174.544	193.726
-30.877	183.894	192.556
-32.910	192.727	191.637
-34.886	200.990	190.995
-36.595	208.597	190.643
-38.453	215.585	190.691
-39.482	221.824	190.850
-41.007	227.616	191.497
-41.854	232.717	192.401
-42.599	237.121	193.681
-43.210	240.851	195.349
-43.619	243.874	197.317
-43.920	246.190	199.612
-44.013	247.687	202.200
-43.955	248.421	205.031
-43.793	248.284	208.007
-43.425	247.334	211.192
-42.853	245.528	214.544
-42.231	242.965	218.063
-41.338	239.599	221.758
-40.399	235.482	225.559
-39.279	230.667	229.586
-38.034	225.077	233.691
-36.743	218.929	237.950
-35.396	212.165	242.404
-33.841	204.795	246.839
-32.110	196.860	251.407
-30.172	188.360	255.980
-28.083	179.402	260.551
-26.007	170.035	265.041
-23.646	160.157	269.517
-21.202	149.860	273.874
-18.734	139.223	278.086
-16.193	128.142	282.115
-13.619	116.790	285.839
-10.984	105.011	289.420
-8.228	92.967	292.732
-5.465	80.467	295.618
-2.654	67.835	298.228
0.079	55.012	300.588
2.811	41.825	302.471
5.658	28.454	303.955
8.665	15.346	305.068
11.475	1.596	305.875
14.404	-12.597	306.245
17.385	-26.433	306.295
20.305	-40.276	305.988
23.366	-53.981	305.388
26.371	-67.652	304.490
29.304	-81.120	303.244
32.313	-94.401	301.734
35.180	-107.427	299.898
38.088	-120.244	297.777
40.680	-133.001	295.356
43.265	-145.045	292.673
45.730	-157.629	289.855
48.434	-168.344	286.476
50.779	-179.378	283.057
53.182	-189.827	279.348
55.428	-199.881	275.543
