NO_OF_FRAMES	6000
NO_OF_DATA_TYPES	3
FREQUENCY	100
TIME_STAMP	2020-09-26, 18:05:01
DATA_INCLUDED	Position
DATA_TYPES	Mass_pos_X	Mass_pos_Y	Mass_pos_Z

Mass_pos_X	Mass_pos_Y	Mass_pos_Z	
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
27.129	100.150	342.620
21.162	102.570	337.173
15.207	104.703	331.097
9.076	106.588	324.601
3.018	108.101	317.539
-2.935	109.337	310.145
-8.848	110.299	302.267
-14.594	111.039	294.121
-20.162	111.492	285.745
-25.665	111.724	277.093
-30.860	111.790	268.375
-36.057	111.700	259.644
-40.935	111.438	250.905
-45.589	111.047	242.264
-50.212	110.503	233.626
-54.603	109.764	225.258
-58.967	108.791	216.912
-63.182	107.473	208.667
-67.277	105.721	200.620
-71.322	103.572	192.687
-75.235	101.033	184.868
-78.844	98.028	177.324
-82.234	94.593	169.866
-85.441	90.643	162.651
-88.371	86.367	155.787
-91.046	81.777	149.304
-93.237	76.867	143.193
-95.065	71.815	137.618
-96.698	66.536	132.524
-98.078	60.671	127.914
-98.985	54.717	123.728
-99.396	48.832	120.237
-99.455	42.885	117.355
-99.190	36.874	115.089
-98.603	30.935	113.493
-97.594	24.947	112.542
-96.350	19.182	112.227
-94.913	13.057	112.441
-93.297	6.645	113.267
-91.380	0.383	114.619
-89.150	-5.838	116.521
-87.157	-13.227	118.810
-84.719	-20.432	121.556
-81.912	-27.954	124.794
-78.693	-35.073	128.526
-75.259	-42.354	132.751
-71.363	-49.621	137.517
-67.383	-57.151	142.641
-62.928	-63.721	148.211
-58.020	-69.782	154.291
-52.942	-75.802	160.820
-47.877	-81.620	167.598
-42.561	-87.099	174.749
-37.126	-92.436	182.172
-31.636	-97.462	189.886
-26.088	-102.234	197.783
-20.546	-106.858	205.817
-14.964	-111.331	213.994
-9.406	-115.776	222.166
-3.845	-120.081	230.391
1.669	-124.371	238.641
7.571	-127.696	246.916
13.326	-130.983	254.965
19.053	-134.294	262.848
24.745	-137.560	270.639
30.541	-140.623	278.175
36.266	-143.527	285.645
41.909	-146.216	292.826
47.711	-148.617	299.804
53.522	-150.504	306.502
59.646	-150.853	312.725
65.054	-152.509	318.906
70.382	-153.664	324.769
75.897	-153.738	330.152
81.154	-153.426	335.086
86.200	-152.662	339.615
91.108	-151.327	343.662
95.773	-149.852	347.246
100.114	-148.376	350.368
104.242	-146.639	352.993
108.289	-144.424	355.136
112.102	-141.997	356.747
115.581	-139.440	357.790
118.918	-136.716	358.304
121.997	-133.790	358.291
124.776	-130.877	357.729
127.426	-127.777	356.730
129.764	-124.578	355.054
131.957	-121.514	352.852
133.868	-118.229	350.175
135.608	-114.883	346.949
136.989	-111.458	343.245
138.336	-107.767	339.222
139.299	-104.045	334.547
140.109	-99.828	329.541
140.638	-95.484	324.125
140.897	-90.882	318.325
140.927	-85.947	312.261
140.725	-80.564	305.901
140.244	-74.784	299.359
139.428	-68.929	292.487
138.291	-62.710	285.268
136.806	-56.410	277.983
135.074	-50.067	270.454
133.090	-43.688	262.800
130.648	-37.282	255.018
127.981	-30.951	247.118
124.906	-24.697	239.088
121.568	-18.720	231.004
117.999	-12.788	222.893
114.184	-6.983	214.805
110.091	-1.404	206.730
105.650	4.053	198.750
101.038	9.392	190.873
96.202	14.614	183.160
91.208	19.771	175.682
85.911	24.809	168.460
80.470	29.840	161.592
74.876	34.887	155.134
69.141	39.993	149.086
63.253	45.061	143.493
57.301	50.207	138.446
51.107	55.269	133.876
44.852	60.297	129.918
38.435	65.037	126.385
31.806	69.450	123.367
25.122	73.555	120.877
18.423	77.198	118.725
11.490	80.414	117.087
4.645	83.150	115.944
-2.266	85.448	115.241
-9.051	87.311	115.006
-15.849	88.872	115.372
-22.406	90.119	116.300
-28.914	91.054	117.814
-35.246	91.756	119.886
-41.418	92.238	122.588
-47.454	92.543	125.907
-53.265	92.585	129.739
-58.876	92.470	134.148
-64.337	92.242	139.162
-69.339	92.170	144.752
-74.395	91.176	150.702
-79.265	89.963	157.126
-83.774	88.342	163.884
-88.173	86.531	171.025
-92.366	84.366	178.409
-96.174	81.736	186.063
-99.972	78.695	193.873
-103.343	75.215	201.746
-106.624	71.470	209.800
-109.511	67.363	217.925
-112.100	63.024	226.097
-114.214	58.408	234.368
-116.060	53.720	242.778
-117.510	48.939	251.041
-118.543	44.059	259.374
-119.270	39.128	267.523
-119.662	34.214	275.699
-119.664	29.205	283.725
-119.485	24.184	291.565
-119.005	19.124	299.265
-118.452	14.089	306.591
-117.564	8.968	313.552
-116.271	3.760	320.305
-114.929	-1.435	326.592
-113.279	-6.739	332.377
-111.521	-12.166	337.648
-109.519	-17.612	342.670
-107.210	-23.223	346.845
-104.816	-28.726	350.671
-102.117	-34.460	353.833
-99.390	-40.124	356.349
-96.485	-45.816	358.208
-93.148	-51.584	359.355
-89.833	-57.168	360.078
-86.410	-62.986	360.066
-82.684	-68.940	359.451
-78.732	-74.676	358.217
-74.550	-80.369	356.332
-70.194	-85.998	354.010
-65.670	-91.436	351.014
-60.901	-96.527	347.444
-56.154	-101.731	343.444
-51.397	-106.753	338.917
-46.309	-111.509	333.888
-40.869	-115.029	328.184
-35.988	-120.218	322.476
-31.015	-124.523	316.098
-25.744	-127.953	309.341
-20.486	-131.268	302.224
-15.389	-134.505	294.924
-10.746	-138.145	287.379
-5.217	-139.551	279.350
-0.352	-140.722	271.132
4.767	-142.120	262.833
9.504	-143.410	254.411
14.200	-144.474	245.853
18.847	-145.375	237.240
23.590	-146.076	228.649
28.285	-146.543	220.023
33.227	-146.869	211.486
38.087	-147.056	202.988
43.089	-146.989	194.632
48.004	-146.651	186.441
52.996	-145.930	178.484
57.759	-144.796	170.832
62.406	-143.182	163.510
66.926	-141.068	156.506
71.171	-138.379	149.846
75.227	-135.189	143.607
78.964	-131.521	137.800
82.446	-127.514	132.472
85.611	-123.103	127.609
88.543	-118.412	123.248
91.033	-114.010	119.355
93.109	-110.001	115.991
95.399	-104.221	113.259
97.340	-98.239	110.911
98.867	-92.444	109.260
100.047	-86.869	108.303
101.232	-80.290	107.722
101.778	-75.166	107.837
102.278	-68.896	108.491
102.731	-62.598	109.724
102.923	-55.927	111.491
102.777	-49.610	113.876
102.427	-42.884	116.847
101.816	-35.777	120.388
100.774	-28.614	124.449
99.453	-21.309	129.098
97.741	-13.801	134.216
95.680	-6.360	139.820
93.236	1.127	145.891
90.404	8.573	152.321
87.501	15.726	159.139
84.153	22.697	166.220
80.862	29.502	173.591
77.504	35.886	181.200
73.684	42.098	189.041
69.869	48.051	197.019
65.956	53.876	205.156
61.905	59.543	213.412
57.753	65.029	221.811
53.510	70.362	230.268
49.239	75.619	238.746
44.930	80.753	247.225
40.507	86.002	255.714
36.051	90.703	264.099
31.503	95.261	272.373
26.837	99.213	280.490
22.018	103.242	288.489
17.236	107.037	296.250
12.258	110.504	303.784
7.201	113.679	311.008
2.094	116.484	317.941
-3.164	119.018	324.484
-8.416	121.218	330.653
-13.591	123.081	336.342
-18.750	124.632	341.583
-23.950	125.783	346.308
-29.018	126.620	350.511
-34.009	127.176	354.175
-38.852	127.385	357.230
-43.666	127.297	359.767
-48.366	126.960	361.691
-52.825	126.321	363.079
-57.321	125.464	363.865
-61.604	124.301	364.114
-65.589	122.895	363.810
-69.678	121.297	362.946
-73.443	119.539	361.616
-77.008	117.550	359.738
-80.399	115.412	357.379
-83.767	113.014	354.539
-86.866	110.360	351.240
-89.845	107.540	347.405
-92.604	104.452	343.185
-95.173	101.199	338.479
-97.559	97.765	333.370
-99.934	93.942	327.848
-102.014	89.963	321.926
-103.859	85.767	315.638
-105.566	81.371	309.046
-107.165	76.625	302.156
-108.433	71.777	294.950
-109.403	66.638	287.466
-110.156	61.276	279.739
-110.604	55.719	271.874
-110.665	49.902	263.724
-110.445	43.920	255.429
-109.641	37.754	247.069
-108.702	31.682	238.491
-107.439	25.377	229.976
-105.891	18.422	221.566
-104.112	11.850	213.222
-101.875	5.284	205.008
-99.524	-1.303	197.059
-96.846	-7.773	189.125
-93.807	-13.800	181.647
-90.674	-20.512	174.311
-87.213	-26.384	167.310
-83.620	-32.689	160.643
-80.291	-39.936	154.333
-76.473	-45.996	148.367
-72.544	-52.835	142.906
-68.016	-58.643	137.599
-63.448	-64.532	132.864
-58.686	-70.583	128.658
-53.787	-76.567	124.824
-48.609	-82.375	121.520
-43.045	-88.105	118.647
-37.411	-93.578	116.309
-31.527	-98.818	114.593
-25.416	-103.835	113.312
-19.326	-108.390	112.647
-13.065	-112.688	112.621
-6.856	-116.618	113.123
-0.604	-120.209	114.150
5.399	-123.329	115.865
11.383	-126.164	118.135
17.401	-128.521	120.927
23.132	-130.689	124.274
28.922	-132.575	128.066
34.643	-134.161	132.407
40.164	-135.423	137.220
45.724	-136.589	142.395
51.320	-137.528	148.023
56.676	-138.013	154.051
61.963	-138.250	160.407
67.127	-138.178	167.129
72.233	-137.674	174.155
77.121	-136.902	181.487
81.673	-136.738	189.133
86.401	-134.698	196.860
90.925	-132.127	204.790
95.165	-129.368	212.921
99.106	-126.546	221.099
102.511	-123.874	229.444
105.850	-120.271	237.818
108.872	-116.360	246.111
111.394	-112.668	254.387
113.646	-108.578	262.553
115.639	-104.254	270.567
117.369	-99.699	278.471
118.822	-95.041	286.175
120.119	-90.277	293.597
121.161	-85.378	300.703
121.986	-80.488	307.569
122.634	-75.405	314.055
123.103	-70.212	320.129
123.393	-64.921	325.822
123.478	-59.644	331.099
123.396	-54.119	335.965
123.122	-48.571	340.301
122.668	-42.866	344.216
121.950	-37.121	347.539
121.044	-31.213	350.365
119.933	-25.214	352.651
118.620	-19.130	354.314
117.173	-13.061	355.589
115.438	-6.845	356.160
113.507	-0.642	356.209
111.312	5.584	355.690
108.978	11.777	354.558
106.372	17.839	352.958
103.602	23.978	350.614
100.521	29.950	347.848
97.194	35.832	344.536
93.790	41.863	340.716
90.144	47.532	336.363
86.137	52.645	331.441
82.068	57.710	326.152
77.821	62.573	320.289
73.363	67.196	314.035
68.840	71.589	307.322
64.320	75.761	300.267
59.688	79.668	292.881
54.898	83.275	285.077
50.220	86.645	277.064
45.462	89.778	268.863
40.779	92.676	260.490
36.028	95.323	251.925
31.286	97.779	243.329
26.638	100.052	234.794
21.922	102.091	226.192
17.221	103.917	217.586
12.376	105.517	209.182
7.631	106.750	200.857
2.749	107.829	192.849
-2.332	108.345	184.979
-7.466	108.641	177.489
-12.724	108.525	170.256
-18.017	107.969	163.293
-23.255	107.111	156.764
-28.476	105.807	150.603
-33.676	104.183	144.812
-38.533	102.100	139.363
-43.304	99.665	134.238
-47.752	96.908	129.565
-51.839	93.631	125.464
-55.933	89.451	121.627
-59.579	85.374	118.325
-62.965	81.096	115.696
-66.074	76.689	113.694
-68.970	72.102	112.191
-71.713	67.274	111.477
-74.316	62.260	111.341
-76.727	57.178	111.792
-79.003	51.789	112.803
-81.084	46.271	114.544
-83.072	40.511	116.864
-84.844	34.484	119.649
-86.459	28.307	123.048
-87.810	21.905	127.003
-88.907	15.341	131.389
-89.614	8.648	136.248
-89.947	2.048	141.467
-89.920	-4.864	147.113
-89.654	-12.047	153.076
-88.968	-19.236	159.373
-87.675	-25.986	165.871
-85.920	-32.464	172.691
-84.404	-40.044	179.882
-82.485	-47.223	187.328
-80.533	-54.298	194.908
-78.288	-60.944	202.839
-75.867	-67.214	210.981
-73.260	-73.170	219.243
-70.492	-79.167	227.535
-67.806	-84.948	235.849
-64.977	-90.512	244.261
-61.923	-96.090	252.489
-58.988	-101.601	260.777
-55.797	-106.971	268.839
-52.264	-112.236	276.608
-48.728	-117.330	284.261
-45.016	-122.272	291.623
-41.138	-127.119	298.726
-36.949	-131.839	305.424
-32.756	-136.652	311.986
-28.295	-140.750	318.006
-23.674	-144.975	323.633
-18.684	-148.654	328.754
-13.619	-152.177	333.526
-8.445	-155.506	337.821
-3.194	-158.350	341.602
2.054	-160.995	344.963
7.356	-163.274	347.861
12.482	-165.144	350.233
17.556	-166.584	352.049
22.517	-167.730	353.409
27.346	-168.511	354.234
31.981	-168.974	354.556
36.537	-169.101	354.314
40.881	-168.694	353.440
45.067	-168.114	352.216
49.295	-166.920	350.259
53.422	-165.398	347.631
57.003	-164.469	344.862
60.458	-163.379	341.717
63.846	-161.955	338.095
67.138	-160.246	333.971
70.451	-158.314	329.412
73.690	-155.815	324.336
76.909	-153.090	318.860
80.041	-150.214	313.011
82.972	-147.026	306.801
85.929	-143.548	300.252
88.711	-139.903	293.466
91.413	-135.872	286.390
94.043	-131.617	279.106
96.456	-126.926	271.566
98.678	-122.000	263.897
100.611	-116.779	256.098
102.197	-111.345	248.189
103.529	-105.766	240.292
104.476	-99.910	232.333
105.106	-93.820	224.370
105.388	-87.449	216.447
105.270	-80.936	208.577
104.833	-74.331	200.848
104.106	-67.647	193.251
103.071	-60.838	185.826
101.859	-54.009	178.618
100.375	-47.229	171.652
98.717	-40.423	164.936
97.017	-33.609	158.544
95.037	-26.803	152.464
92.942	-19.935	146.743
90.713	-13.020	141.409
88.247	-6.071	136.542
85.510	0.878	132.067
82.629	7.733	128.132
79.598	14.719	124.676
76.141	21.573	121.746
72.506	28.372	119.310
68.646	35.047	117.485
64.461	41.536	116.184
59.982	47.846	115.399
55.343	53.911	115.180
50.409	59.710	115.486
45.280	65.233	116.390
40.047	70.395	117.758
34.773	75.260	119.686
29.489	79.791	122.102
24.232	84.053	125.022
19.094	87.973	128.459
14.026	91.534	132.324
9.017	94.816	136.701
4.026	97.790	141.512
-0.962	100.534	146.810
-5.831	102.949	152.529
-10.768	105.155	158.677
-15.668	107.048	165.225
-20.661	108.779	172.186
-25.520	110.299	179.439
-30.519	111.044	186.956
-35.426	111.222	194.670
-40.499	111.141	202.632
-45.147	110.706	210.711
-49.811	109.912	218.977
-54.326	108.756	227.282
-58.653	107.213	235.687
-63.071	105.343	244.040
-67.223	103.132	252.385
-71.121	100.619	260.573
-74.806	97.828	268.678
-78.121	94.765	276.632
-81.189	91.463	284.324
-84.041	87.915	291.781
-86.581	84.133	299.006
-88.902	80.207	306.010
-90.940	76.111	312.733
-92.864	71.818	319.016
-94.593	67.357	324.968
-96.182	62.790	330.516
-97.605	58.053	335.775
-99.025	53.162	340.555
-100.236	48.145	344.846
-101.370	42.963	348.644
-102.315	37.695	351.864
-103.089	32.281	354.582
-103.750	26.769	356.855
-104.169	21.131	358.319
-104.406	15.422	359.263
-104.447	9.648	359.629
-104.263	3.681	359.304
-103.940	-2.281	358.443
-103.480	-8.278	356.901
-102.657	-14.336	354.939
-101.785	-20.423	352.171
-100.667	-26.458	349.012
-99.218	-32.465	345.065
-97.640	-38.624	340.740
-95.774	-44.731	335.901
-93.647	-50.796	330.461
-91.327	-56.773	324.672
-88.641	-62.679	318.322
-85.702	-68.403	311.593
-82.315	-73.695	304.442
-79.070	-79.407	297.142
-75.365	-83.975	289.395
-72.213	-89.657	281.660
-68.872	-94.867	273.703
-65.071	-99.012	265.350
-61.820	-104.176	257.258
-57.840	-107.530	248.695
-53.779	-110.843	240.214
-49.938	-114.391	231.712
-45.972	-117.744	223.177
-41.790	-120.991	214.692
-37.442	-123.977	206.233
-32.906	-126.815	197.870
-28.129	-129.447	189.656
-23.260	-131.833	181.620
-18.282	-133.937	173.867
-13.161	-135.703	166.340
-8.005	-137.189	159.156
-2.713	-138.288	152.323
2.612	-138.936	145.835
8.030	-139.185	139.819
13.314	-138.983	134.195
