NO_OF_FRAMES	6000
NO_OF_DATA_TYPES	3
FREQUENCY	100
TIME_STAMP	2020-09-27, 19:05:58
DATA_INCLUDED	Position
DATA_TYPES	Mass_pos_X	Mass_pos_Y	Mass_pos_Z

Mass_pos_X	Mass_pos_Y	Mass_pos_Z	
55.462	-228.406	207.967
55.495	-228.553	207.991
55.435	-228.656	208.005
55.482	-228.620	208.010
55.477	-228.604	208.012
55.419	-228.649	208.042
55.360	-228.796	208.074
55.376	-228.847	208.104
55.335	-228.842	208.122
55.324	-228.837	208.144
55.327	-228.882	208.168
55.285	-228.877	208.186
55.283	-228.848	208.202
55.334	-228.785	208.194
55.331	-228.610	208.190
55.333	-228.712	208.232
55.309	-228.599	208.233
55.345	-228.529	208.213
55.283	-228.544	208.238
55.370	-228.454	208.221
55.463	-228.512	208.251
55.466	-228.412	208.250
55.432	-228.396	208.295
55.618	-228.412	208.326
55.717	-228.255	208.326
55.860	-228.206	208.357
55.969	-228.171	208.390
56.157	-228.026	208.415
56.362	-227.977	208.468
56.633	-227.829	208.534
56.902	-227.737	208.625
57.295	-227.716	208.733
57.861	-227.559	208.842
58.653	-227.434	208.935
59.831	-227.197	209.033
61.242	-226.659	209.120
62.966	-226.149	209.306
65.090	-225.368	209.497
67.549	-224.254	209.701
70.316	-222.880	209.915
73.644	-221.169	210.137
77.496	-219.096	210.327
81.844	-216.629	210.469
86.531	-213.852	210.594
91.745	-210.667	210.684
97.241	-206.500	210.733
102.842	-201.696	210.822
107.498	-195.114	210.630
109.900	-186.440	210.117
110.586	-175.908	209.612
112.783	-164.930	209.932
119.383	-158.931	211.489
125.229	-156.056	214.391
134.230	-135.042	215.496
144.045	-123.244	219.677
147.101	-110.310	222.867
149.573	-97.880	226.648
151.377	-85.321	230.697
152.794	-72.583	235.253
153.692	-59.706	240.070
154.229	-46.895	245.173
154.347	-34.068	250.640
154.111	-21.137	256.334
153.894	-11.453	263.693
153.702	-4.850	272.614
153.543	-1.160	282.991
153.422	-0.218	294.721
153.346	-1.856	307.699
153.323	-5.908	321.820
153.360	-12.207	336.981
153.461	-20.587	353.076
153.636	-30.881	370.002
153.890	-42.922	387.654
154.230	-56.544	405.928
154.662	-71.580	424.719
155.195	-87.863	443.924
155.834	-105.228	463.436
156.585	-123.506	483.154
157.457	-142.532	502.971
158.455	-162.139	522.783
159.587	-182.160	542.487
160.859	-202.429	561.977
162.277	-222.778	581.149
163.849	-243.042	599.900
165.582	-263.054	618.124
167.481	-282.647	635.718
169.555	-301.654	652.576
171.809	-319.909	668.595
174.251	-337.245	683.670
176.886	-353.495	697.696
179.723	-368.494	710.570
182.767	-382.074	722.187
186.025	-394.068	732.442
189.505	-404.310	741.232
193.212	-412.634	748.451
197.154	-418.872	753.996
201.338	-422.858	757.762
205.769	-424.426	759.644
210.456	-423.408	759.539
207.824	-418.271	757.974
212.839	-417.315	757.777
218.139	-416.479	757.560
223.366	-415.929	757.557
228.775	-414.901	757.250
234.275	-413.803	756.880
239.775	-413.045	756.688
245.205	-412.456	756.483
250.704	-411.591	755.994
256.609	-410.938	756.000
262.142	-410.328	755.869
268.185	-409.785	755.638
273.976	-409.061	755.607
279.795	-408.199	755.254
285.863	-407.447	754.404
292.090	-406.779	754.189
298.329	-406.239	754.043
304.660	-405.648	753.589
311.014	-404.958	753.072
317.330	-404.303	752.916
323.898	-403.854	752.561
330.411	-403.502	752.439
336.890	-402.971	752.473
343.508	-402.545	752.522
350.075	-402.426	753.574
345.500	-396.726	742.613
331.278	-386.263	721.240
308.902	-371.852	691.056
279.866	-354.311	653.664
245.663	-334.456	610.664
207.789	-313.103	563.659
167.735	-291.069	514.248
126.997	-269.170	464.034
87.068	-248.224	414.619
49.442	-229.045	367.602
15.612	-212.451	324.587
-12.926	-199.259	287.175
-34.681	-190.285	256.966
-48.157	-186.345	235.562
-51.861	-188.256	224.565
-44.299	-196.834	225.576
-36.494	-204.568	227.129
-28.248	-211.586	229.241
-20.071	-217.582	231.885
-12.399	-222.448	235.158
-3.666	-226.863	238.790
4.217	-230.045	243.016
12.137	-232.562	247.744
19.662	-234.138	252.886
27.296	-235.034	258.384
34.565	-235.217	264.291
42.244	-234.843	270.427
49.866	-233.812	276.804
57.524	-232.231	283.326
65.788	-230.309	290.029
73.995	-227.713	296.841
82.154	-224.350	303.662
90.533	-220.420	310.563
98.459	-215.542	317.428
106.243	-209.973	324.361
112.883	-205.556	331.762
117.743	-204.874	340.756
126.294	-189.518	344.320
132.508	-180.299	350.143
138.264	-170.770	355.618
143.331	-162.214	361.166
148.564	-152.844	365.913
154.127	-144.768	370.312
159.475	-137.458	373.895
164.832	-131.119	377.702
169.839	-124.203	380.464
174.490	-116.753	382.232
178.777	-108.809	383.061
182.695	-100.413	383.005
186.236	-91.607	382.118
189.394	-82.432	380.453
192.161	-72.930	378.065
194.532	-63.143	375.007
196.500	-53.111	371.333
198.057	-42.876	367.097
199.198	-32.480	362.353
199.915	-21.965	357.154
200.202	-11.371	351.555
200.052	-0.741	345.610
199.458	9.884	339.371
198.414	20.463	332.894
196.912	30.953	326.232
194.947	41.314	319.438
192.512	51.505	312.567
189.599	61.482	305.673
186.203	71.206	298.809
182.316	80.634	292.029
177.931	89.724	285.387
173.043	98.436	278.937
167.643	106.728	272.733
161.727	114.558	266.829
155.286	121.885	261.278
148.314	128.668	256.134
140.805	134.863	251.452
132.752	140.432	247.284
124.147	145.330	243.686
114.985	149.518	240.710
105.259	152.954	238.411
94.961	155.595	236.842
84.086	157.402	236.058
72.626	158.331	236.111
60.575	158.341	237.057
49.497	157.956	238.319
39.816	157.079	239.906
30.789	155.682	241.615
22.321	153.627	243.154
14.245	150.541	244.580
5.929	146.308	246.208
-2.756	141.215	248.189
-11.937	135.548	250.675
-21.743	129.593	253.816
-32.303	123.636	257.764
-43.744	117.964	262.670
-56.494	112.400	268.723
-69.204	106.412	275.572
-80.741	99.241	282.678
-91.780	91.338	289.522
-102.430	82.955	296.082
-112.844	74.067	302.555
-122.635	65.097	308.727
-131.808	56.058	314.602
-140.371	46.967	320.179
-148.330	37.837	325.462
-155.690	28.685	330.450
-162.458	19.524	335.147
-168.641	10.369	339.553
-174.245	1.237	343.671
-179.275	-7.859	347.501
-183.740	-16.903	351.045
-187.643	-25.881	354.305
-190.993	-34.777	357.283
-193.795	-43.577	359.980
-196.056	-52.266	362.398
-197.781	-60.829	364.538
-198.978	-69.250	366.401
-199.652	-77.515	367.990
-199.810	-85.610	369.307
-199.458	-93.518	370.351
-198.603	-101.225	371.126
-197.250	-108.717	371.633
-195.406	-115.977	371.873
-193.078	-122.992	371.848
-190.271	-129.747	371.560
-186.992	-136.226	371.010
-183.248	-142.414	370.199
-179.044	-148.297	369.130
-174.386	-153.859	367.804
-169.282	-159.087	366.222
-163.738	-163.964	364.386
-157.759	-168.475	362.298
-151.352	-172.607	359.959
-144.523	-176.344	357.371
-137.280	-179.670	354.536
-129.627	-182.572	351.454
-121.571	-185.034	348.128
-113.119	-187.041	344.560
-104.277	-188.578	340.750
-95.051	-189.631	336.700
-85.447	-190.184	332.412
-75.472	-190.222	327.888
-65.133	-189.731	323.129
-54.434	-188.696	318.137
-43.384	-187.101	312.913
-31.987	-184.932	307.459
-20.251	-182.174	301.777
-8.181	-178.811	295.867
