NO_OF_FRAMES	6000
NO_OF_DATA_TYPES	3
FREQUENCY	100
TIME_STAMP	2020-09-27, 19:04:21
DATA_INCLUDED	Position
DATA_TYPES	Mass_pos_X	Mass_pos_Y	Mass_pos_Z

Mass_pos_X	Mass_pos_Y	Mass_pos_Z	
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
0.000	0.000	0.000
105.540	-149.684	199.648
116.134	-138.311	198.351
125.822	-127.839	197.846
132.477	-116.410	198.320
142.960	-105.099	200.007
155.693	-95.569	203.346
160.850	-82.311	205.560
165.407	-69.088	208.301
169.364	-55.826	211.558
172.708	-42.493	215.359
175.392	-29.541	219.690
177.636	-16.515	224.495
177.958	-8.168	227.213
176.519	-4.130	227.995
173.478	-4.026	226.990
168.997	-7.483	224.347
163.236	-14.129	220.216
156.355	-23.591	214.746
148.514	-35.495	208.088
139.875	-49.468	200.390
130.598	-65.138	191.802
120.842	-82.132	182.473
110.769	-100.076	172.553
100.539	-118.597	162.192
90.312	-137.323	151.539
80.249	-155.881	140.743
70.510	-173.896	129.955
61.256	-190.997	119.322
52.647	-206.811	108.996
44.844	-220.964	99.126
38.007	-233.083	89.860
32.296	-242.796	81.349
27.872	-249.728	73.742
24.895	-253.509	67.189
23.527	-253.763	61.838
23.926	-250.119	57.841
26.254	-242.203	55.345
30.672	-229.642	54.501
37.339	-212.064	55.458
38.681	-212.673	58.513
38.060	-200.320	71.601
35.658	-177.054	93.088
31.657	-144.923	121.338
26.241	-105.977	154.718
19.592	-62.265	191.593
11.894	-15.834	230.329
3.328	31.265	269.291
-5.921	76.984	306.844
-15.671	119.273	341.355
-25.739	156.085	371.188
-35.943	185.370	394.710
-46.100	205.079	410.286
-56.026	213.164	416.281
-65.539	207.575	411.062
-74.584	201.548	405.397
-83.362	195.176	399.332
-91.463	188.367	392.832
-99.434	181.101	385.938
-106.773	173.633	378.691
-113.770	165.591	371.084
-119.946	157.638	363.208
-125.611	149.023	354.988
-130.623	140.000	346.567
-135.068	130.698	338.118
-138.915	121.195	329.688
-142.253	111.376	321.239
-145.180	101.164	312.806
-147.722	90.684	304.368
-149.905	79.681	295.882
-151.556	68.298	287.339
-152.710	56.223	278.736
-153.285	43.790	270.148
-153.458	30.742	261.713
-152.928	17.299	253.657
-151.915	3.790	246.138
-150.724	-9.258	239.206
-147.835	-21.575	232.708
-144.322	-32.659	226.617
-142.868	-47.987	221.298
-139.932	-62.096	216.817
-134.133	-71.930	212.316
-129.180	-83.380	208.599
-123.109	-94.465	205.492
-117.005	-104.888	203.303
-110.100	-115.035	201.725
-102.670	-124.896	200.810
-95.466	-134.390	200.695
-87.351	-143.901	200.978
-79.210	-153.208	201.940
-70.722	-162.123	203.491
-62.062	-170.519	205.776
-52.584	-178.582	208.648
-42.641	-185.706	212.182
-32.674	-191.872	216.459
-22.159	-197.037	221.305
-11.558	-201.433	226.716
-0.733	-204.968	232.619
9.832	-207.744	238.984
20.615	-209.897	245.780
31.593	-211.188	252.981
42.515	-211.726	260.558
53.561	-211.603	268.474
64.330	-210.847	276.652
74.834	-209.631	285.049
85.154	-207.861	293.516
94.930	-206.000	302.021
104.692	-203.778	310.517
113.646	-203.158	319.287
121.573	-204.676	328.642
128.680	-207.503	338.790
140.797	-191.368	344.293
149.584	-184.432	352.054
157.681	-177.693	359.644
165.362	-170.798	367.196
172.545	-163.027	374.237
179.465	-154.232	380.825
185.857	-145.274	386.745
191.978	-136.210	391.698
197.818	-127.055	395.722
203.363	-117.824	398.856
208.603	-108.533	401.137
213.524	-99.196	402.604
218.115	-89.830	403.295
222.364	-80.450	403.248
226.259	-71.070	402.500
229.788	-61.706	401.091
232.938	-52.374	399.057
235.698	-43.089	396.438
238.056	-33.865	393.271
239.999	-24.719	389.593
241.516	-15.666	385.445
242.594	-6.721	380.862
243.222	2.101	375.884
243.387	10.784	370.549
243.077	19.314	364.894
242.281	27.674	358.957
240.986	35.849	352.778
239.180	43.825	346.393
236.852	51.585	339.841
233.988	59.115	333.159
230.578	66.399	326.387
226.609	73.422	319.562
222.069	80.168	312.722
216.946	86.622	305.905
211.228	92.770	299.149
204.902	98.595	292.493
197.958	104.082	285.973
190.382	109.217	279.630
182.163	113.983	273.500
173.289	118.365	267.621
163.748	122.349	262.032
153.527	125.918	256.771
142.615	129.057	251.875
130.999	131.752	247.383
118.668	133.987	243.333
105.610	135.746	239.763
91.812	137.014	236.712
77.923	139.545	234.989
62.650	142.172	234.686
46.716	144.109	235.332
31.549	144.591	236.389
16.584	143.875	237.212
2.559	142.200	237.630
-10.667	139.808	237.587
-23.575	136.722	237.299
-36.359	132.937	237.033
-48.714	128.330	236.991
-60.831	122.837	237.448
-73.092	116.881	238.725
-85.375	110.564	240.817
-97.658	103.723	243.654
-109.975	96.748	247.214
-122.001	89.970	251.515
-133.941	83.078	256.778
-145.476	76.654	262.944
-156.186	69.940	269.102
-166.086	62.958	275.238
-175.189	55.728	281.338
-183.510	48.268	287.390
-191.061	40.599	293.379
-197.857	32.741	299.292
-203.912	24.713	305.117
-209.239	16.536	310.839
-213.852	8.228	316.444
-217.765	-0.189	321.920
-220.992	-8.697	327.253
-223.547	-17.275	332.430
-225.443	-25.903	337.437
-226.694	-34.562	342.260
-227.314	-43.232	346.887
-227.317	-51.893	351.303
-226.717	-60.526	355.496
-225.527	-69.109	359.452
-223.762	-77.625	363.157
-221.434	-86.052	366.598
-218.559	-94.370	369.762
-215.149	-102.561	372.635
-211.219	-110.605	375.203
-206.782	-118.480	377.454
-201.853	-126.169	379.373
-196.444	-133.650	380.948
-190.570	-140.903	382.165
-184.245	-147.910	383.010
-177.482	-154.651	383.470
-170.296	-161.104	383.532
-162.699	-167.252	383.181
-154.706	-173.073	382.406
-146.331	-178.548	381.192
-137.588	-183.657	379.525
-128.489	-188.381	377.393
-119.050	-192.699	374.781
-109.284	-196.591	371.677
-99.205	-200.039	368.067
-88.826	-203.021	363.938
-78.161	-205.518	359.275
-67.225	-207.511	354.067
-56.030	-208.979	348.298
-44.592	-209.903	341.956
-32.922	-210.263	335.028
-21.037	-210.039	327.499
-8.948	-209.211	319.357
3.329	-207.759	310.588
15.288	-205.341	302.107
26.890	-202.224	293.913
37.612	-198.556	286.030
47.536	-194.524	278.364
56.859	-190.264	270.841
66.037	-185.486	263.481
75.142	-180.292	256.262
84.623	-174.866	249.191
94.602	-168.963	242.293
103.979	-164.695	236.011
112.200	-161.884	230.518
119.569	-158.580	225.701
131.154	-136.722	219.383
137.858	-128.370	215.231
144.658	-117.961	211.507
151.087	-107.749	208.500
157.330	-97.328	206.167
163.682	-86.335	204.586
169.668	-74.562	203.759
174.659	-62.524	203.670
178.417	-50.547	204.006
181.004	-38.906	204.859
182.420	-27.672	206.125
183.188	-16.836	207.842
183.485	-6.057	210.105
183.755	4.921	212.999
183.940	16.064	216.578
184.032	27.666	220.927
183.458	39.441	226.040
182.124	51.594	231.933
180.049	63.427	238.401
177.258	74.913	245.374
173.776	86.019	252.785
169.629	96.716	260.567
164.840	106.973	268.652
159.435	116.760	276.971
153.438	126.046	285.458
146.874	134.801	294.044
139.769	142.995	302.661
132.146	150.597	311.243
124.031	157.577	319.720
115.449	163.904	328.026
106.424	169.549	336.092
96.981	174.480	343.852
87.706	179.130	351.535
79.046	183.447	358.995
70.543	187.591	366.495
62.266	191.428	373.917
53.524	194.984	381.264
44.175	197.808	388.241
34.156	199.780	394.815
23.164	201.057	400.849
12.505	201.502	406.014
1.570	201.551	410.476
-8.847	201.248	414.164
-19.248	200.769	417.017
-28.816	200.561	419.159
-38.432	200.032	420.310
-48.267	198.987	420.586
-58.530	197.670	420.241
-68.369	196.262	419.216
-78.294	194.517	417.683
-88.127	192.350	415.378
-97.556	190.102	412.587
-106.510	187.169	408.747
-114.454	184.361	404.665
-121.289	181.225	399.390
-127.361	177.717	393.485
-132.850	173.898	387.191
-137.652	170.023	380.827
-142.517	165.024	374.333
-147.347	159.348	367.989
-152.458	152.822	361.819
-157.863	145.707	355.876
-163.375	137.889	350.122
-168.084	129.555	343.985
-172.000	120.748	337.524
-175.132	111.511	330.796
-177.492	101.888	323.859
-179.088	91.921	316.771
-179.930	81.653	309.590
-180.029	71.128	302.373
-179.394	60.388	295.178
-178.034	49.476	288.063
-175.960	38.436	281.086
-173.181	27.310	274.304
-169.708	16.142	267.775
-165.550	4.973	261.556
-160.717	-6.151	255.707
-155.218	-17.189	250.284
-149.065	-28.098	245.345
-142.608	-38.237	241.289
-137.719	-50.605	238.123
-132.147	-62.300	235.405
-125.899	-73.382	233.106
-118.985	-83.913	231.197
-111.411	-93.953	229.651
-103.187	-103.564	228.439
-94.320	-112.807	227.532
-84.819	-121.742	226.903
-74.692	-130.429	226.522
-63.947	-138.931	226.361
-52.592	-147.308	226.392
-41.059	-155.222	227.034
-28.549	-162.967	228.181
-16.066	-169.905	229.964
-2.883	-176.278	232.431
9.559	-181.695	235.640
21.071	-185.870	239.469
31.628	-189.524	243.845
40.759	-191.798	248.638
50.060	-194.162	253.936
59.312	-196.219	259.587
68.502	-197.502	265.405
78.252	-198.559	271.233
88.838	-199.347	277.011
99.958	-199.370	282.741
111.313	-199.390	288.730
122.848	-199.200	295.044
133.941	-199.005	301.805
143.044	-203.795	309.901
151.549	-207.747	318.542
165.346	-188.562	322.125
174.459	-183.203	328.951
182.721	-177.632	335.634
189.729	-173.394	342.478
195.806	-167.641	348.835
201.031	-160.647	354.735
205.483	-152.691	360.210
209.239	-144.048	365.290
212.379	-134.994	370.004
214.980	-125.805	374.385
217.122	-116.758	378.462
218.881	-108.130	382.266
220.579	-99.276	385.694
222.044	-90.192	388.643
223.269	-79.898	392.176
224.270	-68.686	395.939
225.063	-56.851	399.576
225.668	-44.687	402.732
226.099	-32.487	405.052
226.376	-20.545	406.181
226.513	-9.156	405.764
226.530	1.388	403.446
225.155	10.158	401.699
223.406	18.955	399.180
221.281	27.748	395.940
218.776	36.508	392.031
215.886	45.208	387.506
212.609	53.817	382.415
208.939	62.307	376.812
204.874	70.649	370.747
200.411	78.813	364.273
195.544	86.771	357.441
190.270	94.494	350.304
184.586	101.952	342.913
178.489	109.117	335.320
171.973	115.960	327.577
165.036	122.451	319.736
157.673	128.562	311.849
149.882	134.263	303.967
141.658	139.526	296.143
132.997	144.322	288.428
123.896	148.620	280.874
114.352	152.394	273.534
104.359	155.613	266.458
93.916	158.248	259.699
83.017	160.271	253.308
71.660	161.652	247.339
59.840	162.362	241.841
47.553	162.373	236.868
34.797	161.655	232.471
21.567	160.180	228.702
9.096	157.953	225.429
-3.189	155.410	222.927
-15.057	152.770	221.571
-27.025	149.885	221.301
-38.998	146.959	222.187
-50.255	143.364	223.815
-60.533	138.979	225.746
-70.602	133.911	227.849
-80.012	128.165	229.857
-88.681	121.580	231.641
-97.240	114.535	233.631
-105.217	106.591	236.008
-112.880	98.144	239.267
-121.436	89.491	243.533
-129.807	80.413	248.634
-137.915	70.938	254.328
-145.487	61.125	260.423
-152.513	51.221	266.797
-158.801	41.254	273.270
-164.370	31.237	279.818
-169.235	21.187	286.411
-173.413	11.117	293.026
-176.920	1.042	299.634
-179.773	-9.023	306.211
-181.988	-19.064	312.728
-183.581	-29.067	319.161
-184.570	-39.017	325.482
-184.971	-48.899	331.666
-184.800	-58.700	337.686
-184.074	-68.403	343.515
-182.808	-77.996	349.128
-181.021	-87.463	354.497
-178.727	-96.789	359.597
-175.944	-105.962	364.401
-172.689	-114.964	368.883
-168.977	-123.784	373.016
-164.825	-132.405	376.774
-160.249	-140.813	380.131
-155.267	-148.994	383.060
-149.894	-156.933	385.535
-144.147	-164.616	387.530
-138.043	-172.028	389.017
-131.598	-179.154	389.972
-124.828	-185.981	390.367
-117.750	-192.494	390.177
-110.381	-198.677	389.374
-102.737	-204.517	387.932
-94.834	-209.999	385.826
-86.689	-215.109	383.028
-78.318	-219.832	379.513
-69.996	-223.744	375.668
-60.755	-227.226	371.474
-51.648	-229.968	367.008
-42.195	-232.335	362.237
-32.310	-234.888	357.315
-22.889	-237.356	352.292
-13.843	-239.045	347.008
-5.087	-240.168	341.633
3.360	-239.935	335.948
11.157	-238.317	329.929
18.894	-235.085	323.717
26.286	-230.145	317.164
34.893	-224.570	310.659
43.659	-218.393	304.177
52.899	-211.887	297.739
61.958	-205.548	291.392
71.214	-199.110	285.151
80.163	-192.264	279.034
89.167	-185.065	273.101
97.635	-177.851	267.430
104.877	-173.019	262.244
111.356	-168.642	257.553
121.738	-148.691	251.896
128.016	-140.612	247.481
134.657	-130.184	243.071
140.305	-120.540	238.690
145.218	-110.887	234.750
149.421	-100.324	231.123
153.279	-88.282	228.073
156.448	-75.713	225.686
159.242	-62.144	224.146
161.823	-48.253	223.473
164.314	-33.750	223.441
166.181	-19.561	223.962
167.441	-5.694	225.010
168.109	7.837	226.559
168.204	21.024	228.586
167.741	33.853	231.065
166.736	46.315	233.971
165.208	58.399	237.279
163.171	70.092	240.964
160.644	81.384	245.001
157.642	92.265	249.365
154.183	102.722	254.032
150.282	112.745	258.975
145.957	122.323	264.170
141.223	131.444	269.593
136.099	140.098	275.217
130.600	148.274	281.018
124.743	155.960	286.972
118.545	163.145	293.052
112.022	169.819	299.234
105.191	175.970	305.494
98.068	181.587	311.805
90.671	186.659	318.143
83.016	191.175	324.484
75.119	195.124	330.801
66.997	198.495	337.070
58.668	201.276	343.266
50.146	203.457	349.365
41.450	205.027	355.340
32.595	205.974	361.167
23.599	206.287	366.821
14.477	205.956	372.277
5.247	204.970	377.509
-4.074	203.316	382.494
-13.471	200.984	387.206
-23.036	198.414	391.620
-31.400	195.405	395.699
-39.602	192.291	399.205
-47.451	189.058	402.016
-54.856	185.771	403.988
-62.125	182.125	404.708
-69.176	178.035	404.460
-76.760	173.554	403.152
-84.816	168.800	400.905
-93.613	163.566	397.831
-101.680	157.779	394.053
-110.091	151.657	389.805
-118.427	145.209	385.093
-126.280	138.111	379.914
-133.340	130.861	374.377
-139.817	123.239	368.525
-145.997	115.180	362.521
-151.917	106.874	356.449
-157.819	98.160	350.481
-162.874	89.422	344.231
-167.099	80.640	337.733
-170.510	71.798	331.021
-173.122	62.875	324.127
-174.951	53.854	317.086
-176.015	44.716	309.931
-176.328	35.443	302.695
-175.906	26.015	295.412
-174.766	16.415	288.116
-172.924	6.624	280.840
-170.396	-3.377	273.617
-167.835	-13.782	266.804
-164.694	-23.815	260.427
-161.213	-33.047	254.304
-159.138	-46.051	248.833
-156.027	-57.933	243.965
-152.185	-68.864	239.646
-147.598	-78.932	235.831
-142.252	-88.229	232.479
-136.133	-96.844	229.546
-129.227	-104.866	226.989
-121.519	-112.386	224.764
-112.994	-119.493	222.828
-103.640	-126.277	221.138
-93.441	-132.828	219.651
-82.384	-139.236	218.324
