NO_OF_FRAMES	6000
NO_OF_DATA_TYPES	3
FREQUENCY	100
TIME_STAMP	2020-09-27, 09:40:57
DATA_INCLUDED	Position
DATA_TYPES	Mass_pos_X	Mass_pos_Y	Mass_pos_Z

Mass_pos_X	Mass_pos_Y	Mass_pos_Z	
219.725	-23.921	200.651
219.874	-23.873	200.665
219.943	-23.774	200.643
219.923	-23.647	200.593
219.967	-23.615	200.511
220.048	-23.489	200.457
220.037	-23.365	200.379
220.114	-23.192	200.230
220.226	-23.077	200.114
220.173	-22.868	200.019
220.169	-22.703	199.988
220.178	-22.498	199.959
220.077	-22.274	199.948
220.102	-22.148	199.979
220.058	-22.032	200.003
219.986	-21.922	199.996
219.939	-21.850	199.985
219.798	-21.839	199.948
219.776	-21.758	199.921
219.590	-21.691	199.807
219.479	-21.540	199.675
219.223	-21.390	199.447
218.997	-21.324	199.132
218.699	-21.060	198.745
218.396	-20.836	198.204
217.899	-20.514	197.454
217.493	-20.096	196.536
216.886	-19.441	195.292
216.162	-18.649	193.735
215.247	-17.578	191.855
214.125	-16.181	189.666
212.934	-14.452	187.134
211.563	-12.585	184.140
209.826	-10.173	180.742
207.932	-7.293	176.875
205.738	-3.891	172.581
203.355	0.016	167.766
200.667	4.629	162.533
197.628	9.831	156.857
194.110	15.578	150.734
190.310	21.883	144.314
186.097	28.680	137.702
181.763	36.031	131.266
177.299	43.896	125.163
172.819	52.250	119.546
167.299	60.872	114.357
161.684	69.518	110.245
157.223	77.461	107.087
152.023	84.821	104.250
145.595	91.723	101.773
138.846	97.932	99.698
131.603	103.318	98.005
123.846	108.101	96.855
115.636	112.340	96.330
107.209	116.251	96.598
98.553	119.836	97.620
89.841	123.255	99.490
80.883	126.298	102.018
71.631	129.001	105.200
62.080	131.142	108.990
52.257	132.743	113.257
42.240	133.839	117.981
32.016	134.259	123.294
21.644	134.409	129.205
11.196	134.292	135.703
1.012	134.203	143.071
-8.876	134.424	151.121
-18.863	133.432	159.681
-28.730	132.351	168.691
-38.325	130.822	178.007
-47.978	128.707	187.555
-57.497	125.848	196.956
-66.885	122.182	206.343
-76.233	117.977	215.682
-85.581	113.382	224.966
-94.562	108.342	234.398
-103.378	103.028	243.923
-111.749	97.543	253.622
-119.740	91.855	263.326
-127.386	86.082	273.254
-134.847	80.267	283.241
-142.047	74.350	293.129
-148.994	68.055	302.844
-155.546	61.675	312.228
-161.967	54.930	321.404
-168.010	48.128	330.239
-173.684	41.125	338.623
-178.750	34.202	346.623
-183.536	26.936	354.199
-187.951	19.817	361.505
-191.842	12.753	368.302
-195.346	5.517	374.805
-198.386	-1.802	380.579
-200.969	-9.187	385.637
-203.101	-16.622	389.996
-204.788	-24.090	393.668
-206.035	-31.573	396.669
-206.848	-39.054	399.012
-207.234	-46.516	400.712
-207.197	-53.942	401.785
-206.745	-61.316	402.243
-205.883	-68.619	402.101
-204.617	-75.836	401.374
-202.953	-82.948	400.076
-200.896	-89.940	398.222
-198.453	-96.793	395.826
-195.629	-103.490	392.902
-192.431	-110.016	389.465
-188.864	-116.352	385.528
-184.934	-122.481	381.108
-180.648	-128.387	376.217
-176.010	-134.053	370.871
-171.027	-139.460	365.083
-165.705	-144.593	358.868
-160.050	-149.435	352.241
-154.068	-153.967	345.215
-147.764	-158.174	337.806
-141.144	-162.037	330.028
-134.215	-165.541	321.895
-126.982	-168.667	313.421
-119.451	-171.399	304.620
-111.628	-173.721	295.509
-103.478	-175.627	286.214
-95.211	-177.114	276.636
-86.474	-178.409	266.990
-77.541	-179.294	257.220
-68.222	-179.890	247.427
-58.499	-180.288	237.543
-48.791	-180.218	227.803
-38.696	-179.936	218.105
-28.976	-178.907	208.600
-19.309	-177.317	199.370
-9.437	-175.230	190.318
0.318	-172.406	181.575
10.075	-168.916	173.138
19.876	-164.904	165.019
29.702	-160.276	157.235
39.191	-155.225	149.976
48.840	-149.852	143.005
58.095	-144.204	136.512
67.372	-138.375	130.371
76.457	-132.357	124.692
85.423	-126.084	119.505
94.306	-119.563	114.938
102.578	-113.817	110.845
111.170	-105.637	107.533
119.355	-97.708	104.799
127.267	-88.991	102.752
134.212	-81.968	101.253
141.073	-73.494	100.523
147.283	-64.915	100.289
152.948	-56.708	100.694
158.031	-48.062	101.719
162.673	-39.200	103.418
166.867	-30.045	105.881
170.529	-20.679	109.085
173.626	-11.106	112.924
176.338	-1.543	117.444
178.626	8.005	122.529
180.400	17.293	128.135
181.846	26.310	134.131
182.816	35.030	140.608
183.181	43.467	147.393
183.217	51.537	154.672
182.632	59.333	162.285
181.463	67.046	170.338
179.845	74.634	178.846
177.429	82.038	187.683
174.741	89.351	196.943
171.350	96.550	206.430
167.527	103.426	216.104
163.263	110.052	225.957
158.760	116.291	235.932
153.565	122.167	245.861
148.162	127.542	255.839
142.208	132.610	265.772
136.043	137.361	275.723
129.611	141.810	285.659
122.910	145.837	295.450
115.866	149.503	305.124
108.561	152.848	314.573
101.195	155.715	323.698
93.598	158.166	332.405
85.881	160.170	340.692
78.164	161.790	348.515
70.196	162.963	355.822
62.221	163.701	362.534
54.035	164.054	368.807
45.663	163.924	374.425
37.398	163.484	379.629
28.793	162.772	384.331
20.517	161.563	388.443
11.683	160.230	391.958
2.721	158.706	394.833
-6.364	156.984	397.085
-15.418	154.992	398.846
-24.627	152.676	399.838
-33.760	150.078	400.257
-42.889	147.247	399.988
-51.809	144.174	399.010
-60.768	140.849	397.305
-69.576	137.128	394.980
-78.193	133.278	391.923
