NO_OF_FRAMES	6000
NO_OF_DATA_TYPES	3
FREQUENCY	100
TIME_STAMP	2020-09-27, 09:42:21
DATA_INCLUDED	Position
DATA_TYPES	Mass_pos_X	Mass_pos_Y	Mass_pos_Z

Mass_pos_X	Mass_pos_Y	Mass_pos_Z	
230.584	-10.515	185.562
230.597	-10.472	185.530
230.569	-10.448	185.495
230.573	-10.388	185.452
230.574	-10.343	185.402
230.613	-10.307	185.387
230.647	-10.212	185.389
230.711	-10.141	185.374
230.786	-10.042	185.385
230.884	-9.907	185.403
230.969	-9.842	185.444
231.078	-9.769	185.463
231.207	-9.686	185.520
231.288	-9.694	185.564
231.389	-9.709	185.664
231.444	-9.769	185.700
231.506	-9.861	185.753
231.575	-9.909	185.802
231.589	-10.046	185.864
231.614	-10.107	186.032
231.640	-10.204	186.102
231.680	-10.217	186.189
231.668	-10.216	186.302
231.701	-10.272	186.407
231.762	-10.321	186.529
231.815	-10.410	186.675
231.927	-10.322	186.857
231.945	-10.400	187.099
231.983	-10.399	187.213
232.027	-10.382	187.366
232.045	-10.300	187.481
231.965	-10.236	187.618
231.865	-10.105	187.714
231.756	-9.881	187.771
231.554	-9.511	187.768
231.194	-8.890	187.692
230.718	-8.029	187.537
230.055	-6.874	187.308
229.140	-5.198	186.787
228.010	-3.135	186.155
226.560	-0.541	185.285
224.882	2.779	184.129
222.739	6.802	182.586
220.313	11.763	180.662
217.468	17.491	178.228
214.225	24.216	175.364
210.671	31.841	172.160
206.512	40.186	168.497
202.015	49.285	164.734
196.748	58.901	160.556
190.243	69.080	156.124
182.070	79.697	151.729
173.953	90.107	148.225
169.266	99.333	145.354
165.202	107.851	142.735
159.009	116.399	140.204
152.589	124.233	138.369
146.812	131.267	136.966
138.550	138.400	135.782
130.196	145.055	135.164
121.213	151.364	135.109
111.934	157.222	135.683
102.399	162.706	136.842
92.557	167.629	138.524
82.605	172.310	140.774
72.605	175.964	143.285
62.197	178.676	146.184
51.695	180.769	149.408
41.034	182.226	153.012
30.361	183.166	157.032
19.487	183.450	161.472
8.403	183.097	166.416
-2.506	182.362	171.861
-13.313	181.311	177.741
-24.205	179.825	184.310
-34.751	177.847	190.978
-45.302	175.255	197.996
-55.703	171.923	205.128
-65.984	168.072	212.477
-76.119	163.595	219.714
-86.005	158.529	227.151
-95.516	153.033	234.724
-104.886	147.033	242.283
-113.852	140.703	249.917
-122.488	133.896	257.561
-130.960	126.810	265.192
-139.035	119.230	272.856
-146.705	111.351	280.445
-154.077	103.029	287.898
-160.964	94.474	295.209
-167.426	85.751	302.262
-173.614	76.689	309.081
-179.186	67.462	315.527
-184.395	58.162	321.744
-189.136	48.717	327.654
-193.481	39.226	333.303
-197.299	29.619	338.719
-200.560	20.029	343.783
-203.367	10.332	348.497
-205.692	0.626	352.802
-207.550	-9.197	356.588
-208.940	-19.106	359.860
-209.863	-29.074	362.626
-210.318	-39.074	364.893
-210.307	-49.075	366.666
-209.828	-59.052	367.953
-208.882	-68.974	368.761
-207.469	-78.814	369.096
-205.589	-88.544	368.964
-203.242	-98.136	368.374
-200.428	-107.561	367.330
-197.148	-116.792	365.841
-193.401	-125.799	363.912
-189.188	-134.555	361.551
-184.508	-143.032	358.764
-179.545	-151.174	355.535
-174.126	-159.144	351.841
-168.212	-166.753	347.734
-161.913	-174.067	343.302
-155.176	-181.046	338.406
-147.743	-187.759	333.211
-140.256	-193.873	327.771
-132.380	-199.332	322.060
-124.322	-204.215	316.177
-115.944	-208.655	309.979
-107.291	-212.485	303.557
-98.453	-215.847	296.964
-89.150	-218.849	290.105
-79.814	-221.442	283.143
-70.046	-223.538	275.935
-60.100	-225.349	268.643
-49.838	-226.664	261.286
-39.426	-227.467	253.888
-28.827	-227.698	246.516
-18.257	-227.156	239.221
-7.588	-225.849	231.993
2.905	-223.843	224.911
13.467	-221.151	217.903
23.967	-217.800	211.076
34.444	-214.001	204.375
44.760	-209.544	197.830
55.061	-204.781	191.536
65.255	-199.437	185.405
75.242	-193.655	179.594
85.116	-187.235	174.065
94.682	-180.303	168.955
103.952	-172.819	164.144
112.972	-164.814	159.890
121.605	-156.214	155.894
129.926	-147.301	152.358
137.392	-140.215	149.043
145.707	-128.629	146.377
153.796	-116.479	144.260
160.161	-109.162	142.182
166.917	-98.593	140.650
173.118	-88.051	139.690
178.586	-77.723	139.138
183.617	-66.519	139.210
188.052	-54.978	139.877
191.829	-43.308	140.998
195.119	-31.372	142.743
197.863	-19.493	144.953
200.098	-7.744	147.510
201.852	3.912	150.509
203.133	15.473	153.880
203.792	26.849	157.739
203.847	38.023	162.058
203.315	48.982	166.805
202.214	59.711	171.953
200.562	70.195	177.472
198.377	80.419	183.331
195.676	90.369	189.503
192.477	100.030	195.957
188.798	109.388	202.664
184.657	118.427	209.595
180.071	127.133	216.720
