NO_OF_FRAMES	6000
NO_OF_DATA_TYPES	3
FREQUENCY	100
TIME_STAMP	2020-09-27, 11:18:34
DATA_INCLUDED	Position
DATA_TYPES	Mass_pos_X	Mass_pos_Y	Mass_pos_Z

Mass_pos_X	Mass_pos_Y	Mass_pos_Z	
203.914	-47.436	214.166
203.992	-47.517	213.949
203.924	-47.506	213.690
204.051	-47.647	213.538
204.079	-47.805	213.258
203.852	-47.925	213.022
204.017	-48.122	212.877
204.080	-48.243	212.772
204.125	-48.449	212.672
204.002	-48.542	212.513
204.055	-48.661	212.429
204.106	-48.826	212.238
204.225	-48.892	212.118
204.335	-48.939	212.006
204.637	-49.075	211.890
204.770	-49.203	211.758
204.630	-49.230	211.511
204.771	-49.288	211.164
204.809	-49.132	210.849
204.922	-49.104	210.410
204.846	-48.778	209.843
204.842	-48.372	209.083
204.843	-47.830	208.164
204.760	-47.067	207.025
204.648	-46.134	205.523
204.484	-44.974	203.802
204.204	-43.435	201.710
203.671	-41.506	199.061
202.960	-39.032	196.029
202.075	-36.006	192.451
200.915	-32.196	188.269
199.168	-27.545	183.493
196.632	-22.104	178.124
193.913	-15.946	172.206
190.671	-9.168	166.007
187.912	-2.131	159.504
184.627	5.402	153.078
182.383	12.861	146.740
181.023	20.165	140.583
180.548	27.082	134.795
180.230	33.496	129.340
176.953	40.207	123.926
172.601	46.803	118.977
167.768	53.127	114.516
162.404	59.268	110.703
156.584	65.347	107.547
150.293	71.325	105.134
143.515	77.209	103.433
136.393	82.912	102.485
128.797	88.363	102.203
121.026	93.430	102.615
112.838	98.210	103.635
104.353	102.503	105.160
95.686	106.283	107.217
86.863	109.708	109.886
77.690	112.832	113.190
68.189	115.683	117.172
58.540	118.237	121.856
48.484	120.436	127.116
38.230	122.077	132.878
28.147	123.088	139.197
17.733	123.710	145.792
7.560	124.094	152.804
-2.923	123.536	160.011
-13.209	122.713	167.687
-23.340	121.643	175.590
-33.246	119.822	183.959
-43.086	117.799	192.501
-52.417	115.630	201.421
-61.887	113.258	210.699
-71.512	110.752	220.236
-80.980	107.949	229.913
-90.228	104.840	239.801
-99.064	101.305	249.641
-107.391	97.330	259.274
-115.550	92.908	268.788
-123.319	88.204	278.120
-131.125	83.206	287.281
-138.526	78.055	296.267
-145.620	72.622	304.973
-152.570	67.087	313.548
-159.226	61.372	321.997
-165.518	55.299	330.041
-171.517	49.132	337.773
-177.111	42.769	345.170
-182.316	36.425	352.210
-187.062	29.907	358.738
-191.348	23.325	364.668
-195.177	16.688	370.004
-198.553	10.007	374.753
-201.479	3.294	378.920
-203.960	-3.441	382.511
-205.997	-10.188	385.533
-207.595	-16.934	387.991
-208.759	-23.668	389.892
-209.490	-30.382	391.241
-209.793	-37.062	392.044
-209.671	-43.698	392.308
-209.128	-50.280	392.037
-208.168	-56.796	391.239
-206.794	-63.235	389.919
-205.009	-69.587	388.082
-202.818	-75.840	385.736
-200.223	-81.984	382.886
-197.229	-88.008	379.538
-193.838	-93.901	375.698
-190.055	-99.651	371.371
-185.883	-105.248	366.564
-181.326	-110.681	361.283
-176.387	-115.940	355.534
-171.070	-121.012	349.323
-165.378	-125.888	342.655
-159.315	-130.555	335.537
-153.135	-134.889	327.942
-146.491	-139.204	320.024
-139.232	-143.090	311.790
-131.426	-146.710	303.241
-123.536	-149.893	294.363
-115.312	-152.655	285.363
-106.941	-155.082	276.294
-98.336	-157.063	267.169
-89.598	-158.635	258.074
-80.626	-159.662	248.842
-71.612	-160.283	239.777
-62.450	-160.471	230.745
-53.030	-160.348	221.777
-43.438	-160.048	212.637
-33.602	-159.418	203.647
-23.515	-158.490	194.666
-13.234	-157.246	185.949
-2.919	-155.637	177.439
7.463	-153.574	169.302
17.705	-151.112	161.529
27.806	-148.206	154.124
37.700	-144.855	147.195
47.450	-140.901	140.759
56.972	-136.651	134.784
66.461	-131.716	129.304
75.823	-126.634	124.370
84.995	-121.108	119.857
94.019	-115.491	115.865
102.591	-110.036	112.446
111.218	-102.956	109.591
119.339	-96.166	107.484
127.077	-88.962	106.064
133.890	-82.585	105.196
140.610	-75.346	104.918
146.989	-67.946	105.292
153.015	-60.801	106.175
158.635	-53.338	107.713
163.945	-45.714	109.904
168.904	-37.973	112.645
173.482	-30.250	115.935
177.506	-22.360	119.862
181.061	-14.519	124.411
183.827	-6.546	129.529
185.851	1.647	135.255
187.058	9.801	141.484
187.773	18.050	148.247
187.929	26.285	155.516
187.596	34.307	163.172
186.837	42.243	171.199
185.627	50.043	179.511
183.962	57.572	188.119
181.856	64.826	196.993
179.216	71.879	206.120
176.175	78.272	215.305
172.564	84.498	224.674
168.571	90.457	234.170
164.068	95.978	243.727
159.251	101.440	253.336
154.192	106.659	263.008
148.716	111.636	272.657
143.301	116.356	282.237
137.151	120.886	291.680
130.984	125.001	300.905
124.405	128.850	309.929
117.341	132.437	318.718
110.044	135.581	327.237
102.584	138.408	335.352
94.839	140.849	343.139
86.679	142.972	350.570
78.326	144.750	357.608
69.726	146.160	364.081
61.109	147.195	369.998
52.322	147.927	375.408
43.618	148.420	380.220
34.753	148.593	384.315
25.828	148.466	387.740
17.069	148.001	390.498
8.165	147.285	392.521
-0.786	146.222	393.866
-9.787	144.938	394.556
-18.829	143.359	394.611
-27.740	141.557	393.969
-36.737	139.527	392.680
-45.674	137.162	390.815
-54.610	134.620	388.317
-63.540	131.975	385.273
-72.325	129.054	381.682
-80.884	125.920	377.435
-89.332	122.697	372.659
-97.457	119.239	367.276
-105.339	115.571	361.349
-112.944	111.627	354.858
-120.136	107.555	347.863
-127.213	103.212	340.505
-133.985	98.630	332.755
-140.380	93.845	324.636
-146.504	88.811	316.247
-152.246	83.619	307.609
-157.698	78.143	298.750
-162.594	72.390	289.573
-166.989	66.546	280.254
-170.981	60.395	270.696
-174.246	54.014	260.933
-176.970	47.436	251.042
-179.330	40.569	241.134
-181.084	33.563	231.187
-182.545	26.373	221.428
-183.467	19.179	211.932
-183.997	12.083	202.741
-184.160	5.113	193.829
-184.126	-2.098	185.382
-183.731	-10.070	177.245
-182.620	-17.432	169.414
-180.740	-24.351	161.869
-178.270	-31.469	154.678
-175.181	-38.661	147.800
-171.551	-45.862	141.285
-167.226	-53.005	135.242
-162.359	-60.003	129.760
-157.106	-66.902	124.941
-151.408	-73.548	120.608
-145.277	-79.987	116.934
-138.623	-86.230	113.891
-131.494	-92.330	111.282
-124.012	-98.270	109.325
-115.927	-104.044	107.924
-107.522	-109.491	107.093
-98.673	-114.749	106.971
-89.710	-119.600	107.524
-80.458	-124.064	108.642
-71.135	-128.065	110.570
-61.738	-131.637	113.150
-52.285	-134.733	116.468
-42.512	-137.496	120.234
-32.535	-139.908	124.382
-22.409	-141.999	129.198
-11.960	-143.783	134.341
-1.228	-145.388	139.843
9.672	-146.678	145.718
20.526	-147.548	152.091
31.418	-148.008	158.945
42.109	-148.103	166.224
52.698	-147.753	173.815
62.898	-146.928	181.810
72.973	-145.830	190.018
82.755	-144.608	198.450
92.181	-143.514	207.122
102.029	-140.235	215.810
111.361	-137.428	224.627
120.229	-134.852	233.560
128.977	-131.406	242.547
137.510	-127.589	251.492
145.048	-123.839	260.443
152.496	-119.481	269.270
159.710	-114.863	278.083
166.576	-110.002	286.712
172.904	-104.824	295.109
179.004	-99.470	303.289
184.956	-94.075	311.304
190.585	-88.414	319.032
195.945	-82.629	326.474
200.928	-76.722	333.622
205.559	-70.660	340.466
209.739	-64.295	346.910
213.391	-57.895	352.889
216.536	-51.299	358.517
219.213	-44.571	363.682
221.330	-37.835	368.236
222.974	-31.040	372.223
224.153	-24.200	375.649
224.874	-17.331	378.522
225.145	-10.448	380.847
224.973	-3.567	382.630
224.367	3.297	383.879
223.333	10.129	384.601
221.880	16.914	384.800
220.014	23.636	384.485
217.744	30.280	383.661
215.077	36.831	382.335
212.020	43.273	380.514
208.581	49.591	378.203
204.769	55.769	375.410
200.589	61.794	372.142
196.051	67.648	368.404
191.161	73.318	364.203
185.927	78.787	359.545
180.357	84.040	354.438
174.458	89.062	348.887
168.238	93.839	342.900
161.705	98.353	336.482
154.866	102.591	329.640
147.728	106.536	322.381
140.299	110.175	314.711
132.587	113.490	306.637
124.600	116.467	298.165
116.364	119.145	289.447
107.775	121.448	280.593
98.970	123.502	271.616
89.892	125.220	262.516
80.588	126.655	253.421
71.038	127.750	244.213
61.511	128.534	235.035
51.807	129.029	225.906
42.076	129.224	216.808
32.330	129.068	207.901
22.481	128.533	199.053
12.554	127.628	190.462
2.696	126.267	182.166
-7.212	124.528	174.129
-17.072	122.401	166.409
-26.809	119.911	158.942
-36.333	116.924	151.849
-45.645	113.634	145.150
-54.716	109.916	138.843
-63.704	105.815	132.946
-72.495	101.333	127.679
-81.054	96.656	122.891
-89.773	91.559	118.772
-97.979	86.189	115.307
-105.803	80.555	112.504
-113.298	74.584	110.326
-120.481	68.368	108.820
-127.101	61.858	107.894
-133.142	55.179	107.576
-138.654	48.269	107.811
-143.692	41.375	108.667
-148.306	34.615	110.179
-152.606	27.021	112.243
-155.921	20.105	114.876
-159.355	12.067	118.064
-162.272	3.913	122.120
-164.538	-4.062	126.566
-166.419	-11.949	131.649
-167.536	-19.682	137.290
-168.187	-27.278	143.372
-168.380	-35.195	149.992
-168.321	-43.381	156.935
-167.556	-51.109	164.358
-166.219	-58.584	172.186
-164.708	-65.932	180.404
-162.527	-73.046	188.989
-159.826	-79.992	197.772
-156.688	-86.756	206.823
-153.117	-93.174	216.027
-148.897	-99.505	225.234
-144.172	-105.603	234.526
-139.045	-111.538	243.789
-133.511	-117.409	253.102
-127.464	-123.096	262.300
-121.155	-128.671	271.377
-114.475	-133.976	280.345
-107.679	-138.887	289.144
-100.566	-143.488	297.778
-93.353	-147.709	306.167
-85.703	-151.722	314.267
-77.921	-155.496	322.075
-70.045	-158.900	329.529
-61.705	-162.213	336.627
-53.457	-165.203	343.282
-45.057	-167.960	349.453
-36.385	-170.447	355.136
-27.550	-172.669	360.310
-18.490	-174.599	364.956
-9.569	-176.369	369.138
-0.671	-178.485	372.868
8.585	-179.504	375.862
17.757	-179.516	378.040
26.797	-179.516	379.657
35.529	-179.389	380.732
44.428	-178.946	381.127
53.414	-177.857	380.781
61.914	-178.213	380.368
70.584	-177.325	379.083
79.290	-176.114	377.138
87.204	-174.399	374.516
95.774	-172.341	371.332
104.315	-170.047	367.647
